event,horizon,dispersion_regime,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75,pair_breadth_same_sign,year_breadth_same_sign
ob_candidate_down,8,not_applicable,196446,0.0706199875433662,0.12421402200795945,0.005574415123071809,12.668591409900364,0.46462641132932203,-0.991060797549516,0.12421402200795945,1.186414036936207,15,5
ny_open_extreme_up,16,not_applicable,498450,0.028705273101737268,0.0,0.004428884936434394,6.48137703140405,0.4646604473868994,-1.3570558811700355,0.0,1.4017464495977576,9,5
divergence_EURJPY_GBPJPY_leader,16,not_applicable,33612,0.004814054879844834,0.0,0.003854897649682772,1.2488152260646903,0.43957515173152445,-0.3074814240329629,0.0,0.3227296072587453,1,3
m15_shock_down_1_0_1_5,2,not_applicable,71655,0.049039496371950986,0.0943674369071497,0.005583557603692999,8.78284059244163,0.5390272835112693,-0.5596578604614346,0.0943674369071497,0.6960651848970414,14,5
london_body_extreme_up,1,not_applicable,548638,0.0005469898461353544,0.0,0.0010907052064242366,0.5015010865572043,0.4667503891454839,-0.33984633048618634,0.0,0.3393227508395672,8,3
ob_candidate_down,4,not_applicable,198781,0.06310637079338349,0.1163700350918419,0.0037636120081026257,16.767501713120986,0.45413294027095147,-0.6850565922899086,0.1163700350918419,0.8649859804428879,15,5
prior_sweep_low,4,not_applicable,49000,-0.015351467327348456,-0.0119865334378381,0.008507072962052914,-1.8045533870258312,0.49189795918367346,-0.8136540962926948,-0.0119865334378381,0.7674564152320096,10,4
london_open_sweep_low,8,not_applicable,75612,-0.04596430295410181,-0.02415669420135825,0.00951669601001044,-4.829859323630049,0.4909141406126012,-1.15273065979258,-0.02415669420135825,1.0680904104708184,12,4
london_open_sweep_high,16,not_applicable,76157,0.0695591603808319,0.0549741925564426,0.015443076242079006,4.504229551836207,0.48750607298081594,-1.5427717940252543,0.0549741925564426,1.6961217054614142,11,5
mss_up,4,not_applicable,227652,-0.04697065142279221,-0.1012601293277279,0.003786644042760204,-12.404295437432728,0.4600969901428496,-0.8320699512382371,-0.1012601293277279,0.6881613133313554,14,4
ote_down,8,not_applicable,122,1.4380756133081731,0.06154254372141985,1.286292347945572,1.1180005973020246,0.4672131147540984,-1.7261353548215799,0.06154254372141985,2.225691299374983,6,1
atr_compression,16,not_applicable,539559,10808.52970979646,0.0,637.2611173100545,16.96091196560115,0.34054292487012544,-0.8623586901210345,0.0,0.9695854884346184,13,2
asia_extreme_up,16,not_applicable,528482,0.02739604184955975,0.0,0.006255287835797229,4.379661267189019,0.48442709496255315,-1.4574922816155744,0.0,1.4947901762707805,10,2
jpy_basket_persistence,4,high,6906,0.005841521353123916,0.0,0.009408353213496706,0.6208866972324116,0.4739357080799305,-0.3795325089142203,0.0,0.37479757766632277,1,3
