event,horizon,dispersion_regime,year,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75
usd_residual_positive,16,high,2013,855,0.012332748539711325,-0.0068092814167297,0.024879829543102784,0.4956926460587518,0.49005847953216375,-0.38926872128680146,-0.0068092814167297,0.3983816405147072
usd_residual_positive,16,high,2014,948,0.00380640422739168,-0.009743072086267051,0.024152338333711252,0.15759982221178115,0.49261603375527424,-0.3955166542904595,-0.009743072086267051,0.39376527845861775
usd_residual_positive,16,high,2015,895,0.025502791362393033,0.0,0.023476058269364764,1.0863319161067626,0.4983240223463687,-0.35835011954575,0.0,0.4119527064302228
usd_residual_positive,16,high,2016,924,-0.01813409664999031,-0.043564510203158796,0.021388268104527527,-0.847852503127714,0.4653679653679654,-0.38726626346620263,-0.043564510203158796,0.37412362438422325
usd_residual_positive,16,high,2017,817,0.025493309455143724,0.0375268182294334,0.023543782298474803,1.0828043316045788,0.5214198286413708,-0.3561211212893913,0.0375268182294334,0.3939780634513547
usd_breadth_pos_minus_neg,0,normal,2013,3818,0.09062336301728653,1.0,0.06764775908499608,1.339635846671916,,-3.0,1.0,3.0
usd_breadth_pos_minus_neg,0,normal,2014,3713,0.025855103689738757,0.0,0.06940171707327893,0.37254270902893116,,-3.0,0.0,3.0
usd_breadth_pos_minus_neg,0,normal,2015,3694,0.13021115322144017,1.0,0.07263783638536858,1.7926078157205212,,-3.0,1.0,3.0
usd_breadth_pos_minus_neg,0,normal,2016,3714,-0.096661281637049,-1.0,0.06798024691352617,-1.4219024794070896,,-3.0,-1.0,3.0
usd_breadth_pos_minus_neg,0,normal,2017,3725,0.026308724832214764,-1.0,0.07278641845362398,0.36145101505409866,,-3.0,-1.0,3.0
usd_breadth_pos_minus_neg,0,low,2013,1207,0.006628003314001657,-1.0,0.14232951829677562,0.04656801620154018,,-5.0,-1.0,5.0
usd_breadth_pos_minus_neg,0,low,2014,1249,0.2562049639711769,1.0,0.13732693082747427,1.8656571032891631,,-4.0,1.0,5.0
usd_breadth_pos_minus_neg,0,low,2015,1254,-0.019936204146730464,0.0,0.14027649810431783,-0.14212077159143746,,-5.0,0.0,5.0
usd_breadth_pos_minus_neg,0,low,2016,1263,-0.09263657957244656,0.0,0.13671609783146377,-0.6775835548396352,,-5.0,0.0,5.0
usd_breadth_pos_minus_neg,0,low,2017,1230,-0.07804878048780488,-1.0,0.14324581747605436,-0.5448590532205373,,-5.0,-1.0,5.0
usd_breadth_pos_minus_neg,0,high,2013,1184,-0.07010135135135136,-1.0,0.11193353264347568,-0.6262765919720786,,-3.0,-1.0,3.0
usd_breadth_pos_minus_neg,0,high,2014,1263,0.15122723673792557,1.0,0.10989686868979219,1.3760832182106784,,-3.0,1.0,3.0
usd_breadth_pos_minus_neg,0,high,2015,1274,0.1075353218210361,1.0,0.10933222501152592,0.9835647432374088,,-3.0,1.0,3.0
usd_breadth_pos_minus_neg,0,high,2016,1261,0.2767644726407613,1.0,0.10417323667675747,2.656771369210144,,-3.0,1.0,3.0
usd_breadth_pos_minus_neg,0,high,2017,1265,-0.02608695652173913,0.0,0.10671803801272763,-0.24444748992319268,,-3.0,0.0,3.0
jpy_strongest,4,normal,2013,3498,-0.035795260317332094,-0.05292894501134035,0.010782575195993106,-3.3197320367989556,0.44368210405946257,-0.40819807302692723,-0.05292894501134035,0.3116194373596641
jpy_strongest,4,normal,2014,3662,-0.030325287610767502,-0.04914542079720055,0.010551166565058253,-2.8741170394555398,0.4639541234298198,-0.39136830292170244,-0.04914542079720055,0.3037785997352973
jpy_strongest,4,normal,2015,3656,-0.003649715169613844,-0.02200320910457,0.010352095492939386,-0.35255810498493956,0.4803063457330416,-0.34400791775371353,-0.02200320910457,0.3307766330216744
jpy_strongest,4,normal,2016,3652,-0.031074924843015196,-0.03852533215018859,0.010695783149794675,-2.905343573987075,0.47946330777656077,-0.405170568020336,-0.03852533215018859,0.33662878602849877
jpy_strongest,4,normal,2017,3646,-0.022418920380582835,-0.04569561939067545,0.010577771665971783,-2.1194369748690547,0.46407021393307735,-0.388709035314273,-0.04569561939067545,0.3222519023264999
jpy_weakest,4,normal,2013,3498,-0.007666387835604013,0.011293683495826,0.010464857379380757,-0.7325840723552852,0.4611206403659234,-0.35611613281338933,0.011293683495826,0.34770331949408895
jpy_weakest,4,normal,2014,3662,0.025750119081170874,0.009958325878802049,0.010880974053225287,2.366527018188978,0.4961769524849809,-0.3439837416066592,0.009958325878802049,0.36052074332422995
jpy_weakest,4,normal,2015,3656,0.04719947638828401,0.049940053830904954,0.010709682335822132,4.407178001014045,0.4617067833698031,-0.3013167172541428,0.049940053830904954,0.3863599957024345
jpy_weakest,4,normal,2016,3652,0.008567733576865652,0.02322393608945055,0.010721900746723129,0.7990871935168918,0.47343921139101863,-0.35109046301129476,0.02322393608945055,0.37026798944681194
jpy_weakest,4,normal,2017,3646,0.03426686130729856,0.0308865902837829,0.010477147049310846,3.27062903155039,0.45776193088315964,-0.3213986611184715,0.0308865902837829,0.3805357213765101
jpy_strong_minus_weak_change,4,normal,2013,3498,-0.6028546898158599,-0.5821572160410654,0.009100150352175429,-66.2466735697114,,-0.8828388590030705,-0.5821572160410654,-0.30099763929372375
jpy_strong_minus_weak_change,4,normal,2014,3662,-0.7754495986997555,-0.7468190370819385,0.01162309836045485,-66.71625539521027,,-1.1404436593101117,-0.7468190370819385,-0.3948042751335221
jpy_strong_minus_weak_change,4,normal,2015,3656,-0.8974468798521195,-0.8644364411354911,0.012176615808545574,-73.7024879459767,,-1.2870918442553456,-0.8644364411354911,-0.46352186184886274
jpy_strong_minus_weak_change,4,normal,2016,3652,-0.6850918986713114,-0.6522716026223017,0.009304231895472082,-73.63228973309579,,-0.9938519646472119,-0.6522716026223017,-0.35220229040240153
jpy_strong_minus_weak_change,4,normal,2017,3646,-0.7922657581556707,-0.7449461321158373,0.010864177524051749,-72.92459612351755,,-1.1363550900761519,-0.7449461321158373,-0.4021204508240937
jpy_basket_persistence,4,normal,2013,3498,-0.022084406508374572,-0.01961284006313605,0.009595477653193192,-2.3015432171868277,0.46226415094339623,-0.3442257962203406,-0.01961284006313605,0.2897191804727138
jpy_basket_persistence,4,normal,2014,3662,-0.001611564811085462,-0.010643976987938949,0.00877228706660116,-0.18371090672821153,0.4650464227198252,-0.31095678029978113,-0.010643976987938949,0.2870993527749195
jpy_basket_persistence,4,normal,2015,3656,0.013585416000261391,0.00239271571451295,0.008041251897623024,1.6894652938651518,0.47346827133479213,-0.24653163332511602,0.00239271571451295,0.28417339465672325
jpy_basket_persistence,4,normal,2016,3652,-0.008146436282613228,-0.00945627078597585,0.009197600304219804,-0.8857132309691357,0.4887732749178532,-0.3228748847986159,-0.00945627078597585,0.3003899137272753
jpy_basket_persistence,4,normal,2017,3646,0.0033492978697506385,-0.005336690716328699,0.00868855039865477,0.38548408147223306,0.4648930334613275,-0.283363137091649,-0.005336690716328699,0.2939308474796957
jpy_strongest,4,low,2013,1150,-0.014897503715672172,-0.04526849713053605,0.01605149214630775,-0.9281070930903439,0.4756521739130435,-0.3482549413451727,-0.04526849713053605,0.3236840233208941
