event,horizon,dispersion_regime,pair,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75
m15_shock_down_1_0_1_5,16,not_applicable,AUDJPY,4194,-0.05450626856341014,0.14037789118503263,0.04779065383257257,-1.1405215077066058,0.5271816881258942,-1.5565211241795742,0.14037789118503263,1.6928990750413155
m15_shock_down_1_0_1_5,16,not_applicable,AUDUSD,4570,0.02653776610749544,0.1133098634722054,0.046808074168270736,0.5669484715840819,0.5142231947483589,-1.6811003121954826,0.1133098634722054,1.7785757431017382
m15_shock_down_1_0_1_5,16,not_applicable,CADJPY,4621,0.04563348929862219,0.1984905847189961,0.046870827077738285,0.9736011106212422,0.5312702878164899,-1.6045598274664068,0.1984905847189961,1.8592508135310744
m15_shock_down_1_0_1_5,16,not_applicable,CHFJPY,4237,0.10837957341293637,0.1439244917079276,0.06030573158658574,1.7971687029006056,0.5270238376209583,-1.4433054186151617,0.1439244917079276,1.6387453103998044
m15_shock_down_1_0_1_5,16,not_applicable,EURAUD,4218,0.05844248769665111,0.04407201102982421,0.049084671628824614,1.190646402579399,0.5056899004267426,-1.5980063120038117,0.04407201102982421,1.6180186182385743
m15_shock_down_1_0_1_5,16,not_applicable,EURGBP,4273,0.04337379696426973,0.0585684772281665,0.06194663689874466,0.7001800119539451,0.5113503393400421,-1.7681275793667537,0.0585684772281665,1.8366315027423823
m15_shock_down_1_0_1_5,16,not_applicable,EURJPY,4382,0.07466708904770004,0.23360438935280087,0.04888299859634398,1.5274654008906174,0.5406207211319033,-1.4693762067386178,0.23360438935280087,1.791226048691851
m15_shock_down_1_0_1_5,16,not_applicable,EURUSD,4639,-0.026310545630827267,0.0227577559906425,0.05598694297033324,-0.4699407439475466,0.5024789825393404,-1.7846016164108205,0.0227577559906425,1.7833118344043868
m15_shock_down_1_0_1_5,16,not_applicable,GBPAUD,4360,0.11367849692129298,0.0274779038144368,0.047578742172650935,2.38927074845281,0.5041284403669725,-1.5549921822437636,0.0274779038144368,1.6730763506581767
m15_shock_down_1_0_1_5,16,not_applicable,GBPJPY,4404,0.010060808995379542,0.16914230565561356,0.0522956681379897,0.19238321936785738,0.529291553133515,-1.667925180215618,0.16914230565561356,1.7332690574983094
m15_shock_down_1_0_1_5,16,not_applicable,GBPUSD,4588,-0.03583495007063874,0.11392001349311526,0.05948543960047343,-0.6024154870724624,0.5161290322580645,-1.9173256873395186,0.11392001349311526,1.8468510150645032
m15_shock_down_1_0_1_5,16,not_applicable,NZDUSD,4958,0.05779352788692723,0.090546564919627,0.04234076930380281,1.3649616867432908,0.5121016538926987,-1.5614946804633703,0.090546564919627,1.704555873467224
m15_shock_down_1_0_1_5,16,not_applicable,USDCAD,5034,0.1717064407247166,0.18227890625841714,0.053319528271200047,3.2203293294599895,0.5282081843464442,-1.6600922256346284,0.18227890625841714,2.0665148975199945
m15_shock_down_1_0_1_5,16,not_applicable,USDCHF,4683,0.09185695839136705,0.2248068710557226,0.08208225727435843,1.1190842143185324,0.5332052103352551,-1.6688656836676174,0.2248068710557226,2.011494604318335
m15_shock_down_1_0_1_5,16,not_applicable,USDJPY,4403,0.10401767608263227,0.2046902680463554,0.04990502452074868,2.084312693592316,0.531228707699296,-1.5652508345500094,0.2046902680463554,1.7892600564925465
m15_shock_up_1_5_2_0,1,not_applicable,AUDJPY,946,-0.060747450782585546,-0.0854522218682939,0.02686900072212154,-2.260874954406902,0.43868921775898523,-0.5507574514106237,-0.0854522218682939,0.36098025997281213
m15_shock_up_1_5_2_0,1,not_applicable,AUDUSD,1229,-0.09267976663534745,-0.1002181301232392,0.026012860751516313,-3.5628440685803873,0.42799023596419855,-0.5572932493629793,-0.1002181301232392,0.3631207215138308
m15_shock_up_1_5_2_0,1,not_applicable,CADJPY,1112,-0.09205021144461764,-0.11110278262597614,0.02726787090076688,-3.3757755337630275,0.43345323741007197,-0.5757906386110797,-0.11110278262597614,0.3913172502649168
m15_shock_up_1_5_2_0,1,not_applicable,CHFJPY,1155,-0.045911067752999225,-0.0907399911606017,0.02511054450580823,-1.828358112361112,0.44935064935064933,-0.5281632006961092,-0.0907399911606017,0.4372288200541299
m15_shock_up_1_5_2_0,1,not_applicable,EURAUD,1160,-0.06448391334408131,-0.1547598440084491,0.027338408507325298,-2.358729599303592,0.41551724137931034,-0.5936721552662869,-0.1547598440084491,0.41588117597593427
m15_shock_up_1_5_2_0,1,not_applicable,EURGBP,1328,-0.0019182762466052729,-0.08527473959619275,0.028827788220496385,-0.06654260923289945,0.45406626506024095,-0.5956423896824496,-0.08527473959619275,0.513057478904724
m15_shock_up_1_5_2_0,1,not_applicable,EURJPY,1216,0.02819267700910373,-0.0518563234039283,0.02843002281519596,0.9916515787681547,0.46957236842105265,-0.5134984613243924,-0.0518563234039283,0.480919847249516
m15_shock_up_1_5_2_0,1,not_applicable,EURUSD,1401,-0.03355970469105016,-0.0914136840986302,0.02830593145141104,-1.1856067958285548,0.44039971448965026,-0.5868211751800593,-0.0914136840986302,0.4761243594743086
m15_shock_up_1_5_2_0,1,not_applicable,GBPAUD,1156,-0.05594816093586444,-0.09760811532305261,0.026272843839283223,-2.1295053279390563,0.4455017301038062,-0.567665327820053,-0.09760811532305261,0.42311384725371914
m15_shock_up_1_5_2_0,1,not_applicable,GBPJPY,1150,-0.03349968030113212,-0.11454130967132209,0.029070428953262405,-1.1523627792004991,0.43043478260869567,-0.5441572495458256,-0.11454130967132209,0.3921646079070492
m15_shock_up_1_5_2_0,1,not_applicable,GBPUSD,1495,-0.09112716900438847,-0.1545807502310384,0.027633390537791583,-3.2977194340217655,0.41739130434782606,-0.6586913771341938,-0.1545807502310384,0.42914845271926627
m15_shock_up_1_5_2_0,1,not_applicable,NZDUSD,1307,-0.08279296900353435,-0.1192934501766251,0.026499337523365255,-3.1243410870378674,0.4177505738332058,-0.5696544817356359,-0.1192934501766251,0.40669716038961995
m15_shock_up_1_5_2_0,1,not_applicable,USDCAD,1621,-0.09196915816990524,-0.0643782816438217,0.02752890918581551,-3.3408210092571733,0.4577421344848859,-0.6021306405072552,-0.0643782816438217,0.4224558439337226
m15_shock_up_1_5_2_0,1,not_applicable,USDCHF,1442,-0.027093324191278093,-0.059909558420671,0.02673798648579807,-1.0132896209543962,0.46116504854368934,-0.5992360146251278,-0.059909558420671,0.4865713598747962
m15_shock_up_1_5_2_0,1,not_applicable,USDJPY,1223,0.049447207023604584,-0.0552234079547971,0.03047793436327143,1.6223936449969123,0.4570727718724448,-0.5048480245313479,-0.0552234079547971,0.4802950853862179
m15_shock_up_1_5_2_0,2,not_applicable,AUDJPY,942,-0.024504467498516338,-0.07108090929367711,0.04002494607005198,-0.6122298692327636,0.4723991507430998,-0.6987422757322912,-0.07108090929367711,0.5573500341644662
m15_shock_up_1_5_2_0,2,not_applicable,AUDUSD,1225,-0.07248386589991239,-0.1190235775873157,0.03397206245761031,-2.1336315977387708,0.44816326530612244,-0.7122538633777054,-0.1190235775873157,0.5289194899398424
m15_shock_up_1_5_2_0,2,not_applicable,CADJPY,1107,-0.054682141507045534,-0.1264617734331939,0.03908769910375413,-1.3989603573722162,0.44896115627822947,-0.7902712861138674,-0.1264617734331939,0.6047207679064004
m15_shock_up_1_5_2_0,2,not_applicable,CHFJPY,1152,-0.03148237561449752,-0.08107199217789535,0.03425488422752024,-0.9190623855387229,0.4704861111111111,-0.6987275601334629,-0.08107199217789535,0.6118239323126918
m15_shock_up_1_5_2_0,2,not_applicable,EURAUD,1152,-0.03316774961350285,-0.0702262635447312,0.035805471343576804,-0.9263318808244891,0.4722222222222222,-0.733335053104416,-0.0702262635447312,0.5844376804158393
m15_shock_up_1_5_2_0,2,not_applicable,EURGBP,1326,0.02825466612547087,-0.0923081667329753,0.03974688722762231,0.7108648776358804,0.47058823529411764,-0.7806991289401157,-0.0923081667329753,0.758021561108405
