pair,period,ambiguous_h1_stop_first_events,unclosed_at_data_end,trades,trades_per_month,wins,losses,win_rate,expectancy_r,profit_factor,avg_win_r,avg_loss_r,max_dd_pct,total_return_pct,cagr,longest_loss_streak
USDCAD,overlap_2013_to_2022_03_03,0,0,151,1.51,49,102,0.32450331125827814,-0.07875957958387422,0.859724313429571,1.487514002040125,-0.8311851236973641,0.07689958484082537,-0.06051765040874646,-0.00753156972233282,9
USDCAD,unseen_2022_03_04_to_2026_09_01,0,0,66,1.2222222222222223,22,44,0.3333333333333333,0.030876745456821286,1.0584390473992131,1.6777046086079408,-0.7925371861187384,0.05100918318548331,0.008818594559289794,0.0019925923249382027,6
USDCAD,full_independent,0,0,217,1.4090909090909092,71,146,0.3271889400921659,-0.04541396920283318,0.9176379117186513,1.5464463026667723,-0.8195378000435317,0.12772180883511897,-0.05223273647209281,-0.004214915128188612,9
