year,trades,trades_per_month,wins,losses,win_rate,expectancy_r,profit_factor,avg_win_r,avg_loss_r,max_dd_pct,total_return_pct,cagr,longest_loss_streak
2013,2,2.0,1,1,0.5,0.7499999999999987,2.499999999999999,2.499999999999996,-0.9999999999999987,0.0050000000000000044,0.007437499999999986,13.97668305129105,1
2014,21,1.9090909090909092,8,13,0.38095238095238093,0.10471459878164623,1.1757939794607988,1.8385005980594027,-0.9622306315431269,0.01985049937499983,0.010513199678269025,0.01281441483434298,4
2015,24,2.1818181818181817,9,15,0.375,-0.1467213507325517,0.7340968432338989,1.0801695044939363,-0.8828558638684444,0.030160622888313893,-0.017832340809707192,-0.020328150887000795,5
2016,15,1.25,3,12,0.2,-0.33899189695451076,0.513120972931813,1.7863148986795316,-0.8703185958630214,0.043002467834549085,-0.025376011725668834,-0.027717065567727683,10
2017,17,1.4166666666666667,5,12,0.29411764705882354,-0.283259689739445,0.5191391347265768,1.0397478416385009,-0.834512827813589,0.021771843210044217,-0.024006201746079592,-0.02584086935477692,5
2018,21,1.75,9,12,0.42857142857142855,0.019047809214930562,1.0498819209879307,0.9354468240985313,-0.6682514519477699,0.02656597569066399,0.0017234783877915216,0.0018570574157752429,4
2019,17,1.7,8,9,0.47058823529411764,0.25402890418043295,1.5540740163859124,1.5140701041934823,-0.8660077180533887,0.01492512499999965,0.0214115263253567,0.02732846706807801,3
2020,26,2.1666666666666665,10,16,0.38461538461538464,-0.01198130336944152,0.976520803604473,1.2956141544793764,-0.8292284645249529,0.035291008222256726,-0.00202479473761763,-0.002303591918168979,5
2021,12,1.0,1,11,0.08333333333333333,-0.6834866702292715,0.08868443969430609,0.7981599572487559,-0.8181818181818193,0.03547302283161646,-0.040295657717458355,-0.04309862962013511,4
2022,24,2.1818181818181817,9,15,0.375,0.09470158336169314,1.1755717095757794,1.6909102652286951,-0.8630236257585082,0.031786568575935426,0.010885232731836503,0.013136185219479124,8
2023,14,1.5555555555555556,1,13,0.07142857142857142,-0.7580209050844668,0.07090495698364452,0.8098893229535802,-0.8786293841643166,0.04705399893607687,-0.0518187289413965,-0.07338294444638116,12
2024,12,1.0,6,6,0.5,0.15398959851481622,1.425713513973711,1.0314215753438223,-0.7234423783141898,0.009975000000000178,0.009106226284090413,0.010532922051615046,2
2025,9,0.8181818181818182,3,6,0.3333333333333333,0.003059726775444872,1.0076078793700185,1.2157151780589388,-0.6032679988663021,0.011733854865087157,1.2478363061951825e-05,1.4468973475123548e-05,4
2026,5,1.0,2,3,0.4,0.172862564642252,1.5029453304644804,1.2914076769599077,-0.5728341769028517,0.0050000000000002265,0.004235527131101202,0.01150088630695012,1
