year,trades,trades_per_month,wins,losses,win_rate,expectancy_r,profit_factor,avg_win_r,avg_loss_r,max_dd_pct,total_return_pct,cagr,longest_loss_streak
2013,5,1.6666666666666667,2,3,0.4,-0.27333773766579395,0.3166556558355164,0.31665565583551697,-0.6666666666666679,0.009373876144235571,-0.006838491341298436,-0.04091186872030772,1
2014,14,1.1666666666666667,4,10,0.2857142857142857,-0.021326862359496213,0.9395401701009939,1.1599611465747481,-0.4938420659331939,0.009975000000000067,-0.001634132275385114,-0.0018534201214774892,2
2015,18,1.6363636363636365,10,8,0.5555555555555556,0.4788692497353477,2.327291839416783,1.5113807190915485,-0.8117700869599034,0.019850499375000052,0.04357460346890929,0.04925686096202875,4
2016,14,1.1666666666666667,3,11,0.21428571428571427,-0.2743760630291442,0.5330221767470704,1.4615107806909162,-0.7477997476800698,0.017748263315431334,-0.01922172593594995,-0.01960715158650783,4
2017,8,0.6666666666666666,5,3,0.625,0.22193477808273943,1.5918260748873012,0.955095644932387,-1.0000000000000064,0.0050000000000000044,0.008782633295209452,0.009695802460746306,1
2018,17,1.5454545454545454,5,12,0.29411764705882354,0.08412520748337128,1.1751313410563802,1.9192325530480931,-0.6805028531685963,0.027744152568565106,0.006821904839338311,0.007965229514913963,4
2019,15,1.25,5,10,0.3333333333333333,0.2760438411606888,1.5844852457146719,2.244987688036707,-0.7084280822773201,0.0202587962562909,0.020498922105109063,0.021778900265794432,3
2020,28,2.1538461538461537,10,18,0.35714285714285715,-0.025979317017304382,0.9506175350862871,1.4002926783470506,-0.8183526477752794,0.022636802249616728,-0.004149407100932256,-0.004245092945213358,4
2021,16,1.3333333333333333,3,13,0.1875,-0.503619195203539,0.3454685441071658,1.4176825357842995,-0.9469965177391941,0.04158327612379531,-0.039733491412238475,-0.04225573938687943,7
2022,22,2.0,8,14,0.36363636363636365,0.04196122796037024,1.0695501053359013,1.7745335943459095,-0.948080124259938,0.02475124687812502,0.004086968547981851,0.005392549488214549,5
2023,16,1.3333333333333333,6,10,0.375,0.11128727818221518,1.2885384131895046,1.3252810374139952,-0.617108977356853,0.00815308702690376,0.008674868736882724,0.00897725609818023,1
2024,9,1.5,3,6,0.3333333333333333,-0.04869281329062761,0.9269607800640585,1.8539215601281125,-0.9999999999999977,0.014925124999999873,-0.0024223861912743283,-0.0060490953467677855,3
2025,18,1.5,7,11,0.3888888888888889,0.1606674581605816,1.2876672378948708,1.849335177536424,-0.913939272351318,0.019850499375000052,0.014095685004397396,0.01438318552994211,4
2026,8,1.1428571428571428,3,5,0.375,0.20180578611937589,1.3228892577910012,2.204815429651671,-1.000000000000001,0.019850499375000052,0.007852829128068617,0.01564858158342064,4
