year,trades,expectancy_r,profit_factor,win_rate,max_dd_pct,return_pct,cagr,trades_per_month,longest_loss_streak
2013,5,-0.03837676869486186,0.9057062334607286,0.6,0.005085201127171257,-0.0010058310764511358,-0.04490606846384371,5.0,1
2014,30,-0.046815043435434404,0.8903008387572137,0.43333333333333335,0.016200839000086287,-0.007299270508131617,-0.01816071598014113,6.0,4
2015,20,-0.21324975314196265,0.6307039304848253,0.35,0.02904498897962171,-0.02133721543351419,-0.0847098970936283,6.666666666666667,4
2016,65,-0.17929343332733239,0.587461851518673,0.4153846153846154,0.06686990132943316,-0.057096529830401255,-0.05950880282594728,5.416666666666667,7
2017,80,-0.05595387833715857,0.8751276909000426,0.4125,0.04993106668703051,-0.02297486436131757,-0.025397578736954474,7.2727272727272725,8
2018,26,-0.29873401360126617,0.4834316104046247,0.34615384615384615,0.03880388488236042,-0.0383553009229769,-0.07029013618673063,3.7142857142857144,6
2019,53,-0.036604366137158346,0.9060656249650739,0.37735849056603776,0.04901758314084459,-0.01014013075799347,-0.010202661086418763,4.076923076923077,5
2020,51,-0.008109792168799394,0.9789765747073357,0.49019607843137253,0.03416941833158016,-0.002557582675589254,-0.00438170414828698,6.375,7
2021,21,-0.1872578228436673,0.6172189791359017,0.3333333333333333,0.02009447028607314,-0.019679482112815228,-0.02873411312941232,2.3333333333333335,6
