family,pair,signal_dt,entry_dt,exit_dt,side,r,reason
range_mean_reversion,EURUSD,2020-06-23 20:00:00,2020-06-23 20:00:00,2020-06-25 08:00:00,-1,1.1878862542851323,TP
range_mean_reversion,EURUSD,2020-06-26 08:00:00,2020-06-26 08:00:00,2020-06-26 16:00:00,1,0.3355881075213112,FRIDAY
range_mean_reversion,EURUSD,2021-07-30 04:00:00,2021-07-30 04:00:00,2021-07-30 16:00:00,-1,-0.7551877900264713,FRIDAY
range_mean_reversion,EURUSD,2021-08-07 00:00:00,2021-08-09 00:00:00,2021-08-10 12:00:00,1,-1.0208754090022953,SL
range_mean_reversion,EURUSD,2021-08-11 00:00:00,2021-08-11 00:00:00,2021-08-12 00:00:00,1,1.1745573133465592,TP
range_mean_reversion,EURUSD,2021-08-14 00:00:00,2021-08-16 00:00:00,2021-08-17 12:00:00,-1,1.1753965521738423,TP
range_mean_reversion,GBPUSD,2013-09-11 00:00:00,2013-09-11 00:00:00,2013-09-11 12:00:00,-1,-1.0179176569024715,SL
range_mean_reversion,GBPUSD,2013-09-12 04:00:00,2013-09-12 04:00:00,2013-09-13 16:00:00,-1,0.15764102479500344,FRIDAY
range_mean_reversion,GBPUSD,2013-09-14 00:00:00,2013-09-16 00:00:00,2013-09-18 00:00:00,-1,0.4987353890950297,TIME
range_mean_reversion,GBPUSD,2013-09-18 16:00:00,2013-09-18 16:00:00,2013-09-19 00:00:00,-1,-1.017040225434251,SL
range_mean_reversion,GBPUSD,2013-09-19 08:00:00,2013-09-19 08:00:00,2013-09-19 20:00:00,-1,1.1866976249723802,TP
range_mean_reversion,GBPUSD,2014-09-12 04:00:00,2014-09-12 04:00:00,2014-09-12 16:00:00,-1,-0.3350516636318691,FRIDAY
range_mean_reversion,GBPUSD,2014-09-18 20:00:00,2014-09-18 20:00:00,2014-09-19 00:00:00,-1,-1.0102755433713382,SL
range_mean_reversion,GBPUSD,2014-09-19 08:00:00,2014-09-19 08:00:00,2014-09-19 12:00:00,-1,1.1914945969759696,TP
range_mean_reversion,GBPUSD,2014-09-29 04:00:00,2014-09-29 04:00:00,2014-09-30 16:00:00,1,-1.0142290217513708,SL
range_mean_reversion,GBPUSD,2015-07-02 08:00:00,2015-07-02 08:00:00,2015-07-03 16:00:00,1,0.16043225402062555,FRIDAY
range_mean_reversion,GBPUSD,2015-07-06 04:00:00,2015-07-06 04:00:00,2015-07-06 20:00:00,1,1.1864021605372443,TP
range_mean_reversion,GBPUSD,2015-07-08 00:00:00,2015-07-08 00:00:00,2015-07-08 16:00:00,1,-1.0115738235387275,SL
range_mean_reversion,GBPUSD,2015-07-09 00:00:00,2015-07-09 00:00:00,2015-07-10 12:00:00,1,1.188332308597374,TP
range_mean_reversion,GBPUSD,2015-07-10 20:00:00,2015-07-10 20:00:00,2015-07-13 16:00:00,-1,-1.0110684394261713,SL
range_mean_reversion,GBPUSD,2015-07-13 20:00:00,2015-07-13 20:00:00,2015-07-14 16:00:00,-1,-1.0109083440684483,SL
range_mean_reversion,GBPUSD,2015-07-14 20:00:00,2015-07-14 20:00:00,2015-07-15 12:00:00,-1,-1.0103515450891607,SL
range_mean_reversion,GBPUSD,2015-07-29 04:00:00,2015-07-29 04:00:00,2015-07-29 16:00:00,-1,-1.014728742428198,SL
range_mean_reversion,GBPUSD,2015-08-07 20:00:00,2015-08-07 20:00:00,2015-08-10 20:00:00,1,1.188821622924962,TP
range_mean_reversion,GBPUSD,2015-08-27 04:00:00,2015-08-27 04:00:00,2015-08-27 16:00:00,1,-1.0101231313035774,SL
range_mean_reversion,GBPUSD,2015-08-28 04:00:00,2015-08-28 04:00:00,2015-08-28 16:00:00,1,-0.3142418085288243,FRIDAY
range_mean_reversion,GBPUSD,2015-08-28 20:00:00,2015-08-28 20:00:00,2015-09-01 12:00:00,1,-1.0109432268902492,SL
range_mean_reversion,GBPUSD,2015-09-04 20:00:00,2015-09-04 20:00:00,2015-09-07 16:00:00,1,1.18669006850178,TP
range_mean_reversion,GBPUSD,2015-09-08 20:00:00,2015-09-08 20:00:00,2015-09-10 16:00:00,-1,-1.013098499392406,SL
range_mean_reversion,GBPUSD,2015-09-16 08:00:00,2015-09-16 08:00:00,2015-09-16 12:00:00,1,1.1843145280026377,TP
range_mean_reversion,GBPUSD,2015-09-17 08:00:00,2015-09-17 08:00:00,2015-09-18 00:00:00,-1,-1.0136088806485424,SL
range_mean_reversion,GBPUSD,2015-09-18 04:00:00,2015-09-18 04:00:00,2015-09-18 12:00:00,-1,-1.0119017334552267,SL
range_mean_reversion,GBPUSD,2015-09-18 20:00:00,2015-09-18 20:00:00,2015-09-21 20:00:00,-1,1.1889977946104837,TP
range_mean_reversion,GBPUSD,2015-09-23 20:00:00,2015-09-23 20:00:00,2015-09-25 16:00:00,1,-0.49638824457615555,FRIDAY
range_mean_reversion,GBPUSD,2015-09-26 00:00:00,2015-09-28 00:00:00,2015-09-30 00:00:00,1,-0.6200493806886734,TIME
range_mean_reversion,GBPUSD,2017-05-29 04:00:00,2017-05-29 04:00:00,2017-05-31 04:00:00,1,-0.12467698910182605,TIME
range_mean_reversion,GBPUSD,2017-06-09 08:00:00,2017-06-09 08:00:00,2017-06-09 12:00:00,1,-1.0105302870333976,SL
range_mean_reversion,GBPUSD,2017-06-09 16:00:00,2017-06-09 16:00:00,2017-06-09 20:00:00,1,-0.018586450428614957,FRIDAY
range_mean_reversion,GBPUSD,2017-06-12 04:00:00,2017-06-12 04:00:00,2017-06-12 16:00:00,1,-1.0100169464460642,SL
range_mean_reversion,GBPUSD,2017-06-13 00:00:00,2017-06-13 00:00:00,2017-06-13 20:00:00,1,1.189338895436602,TP
range_mean_reversion,GBPUSD,2017-06-21 00:00:00,2017-06-21 00:00:00,2017-06-21 16:00:00,1,1.1864252674956801,TP
range_mean_reversion,GBPUSD,2017-06-23 16:00:00,2017-06-23 16:00:00,2017-06-23 20:00:00,-1,-0.03230966450093294,FRIDAY
range_mean_reversion,GBPUSD,2017-06-26 08:00:00,2017-06-26 08:00:00,2017-06-27 20:00:00,-1,-1.0173130193192303,SL
range_mean_reversion,GBPUSD,2017-06-28 04:00:00,2017-06-28 04:00:00,2017-06-28 20:00:00,-1,-1.0164124139847364,SL
range_mean_reversion,GBPUSD,2017-06-29 00:00:00,2017-06-29 00:00:00,2017-06-29 12:00:00,-1,-1.0136370799201733,SL
range_mean_reversion,GBPUSD,2017-06-29 16:00:00,2017-06-29 16:00:00,2017-06-30 08:00:00,-1,-1.013640538641451,SL
range_mean_reversion,GBPUSD,2017-06-30 12:00:00,2017-06-30 12:00:00,2017-06-30 16:00:00,-1,-0.02938898070456961,FRIDAY
range_mean_reversion,GBPUSD,2017-07-17 08:00:00,2017-07-17 08:00:00,2017-07-18 12:00:00,-1,1.1842622832805767,TP
range_mean_reversion,GBPUSD,2017-07-20 20:00:00,2017-07-20 20:00:00,2017-07-21 16:00:00,1,0.2752415054123783,FRIDAY
range_mean_reversion,GBPUSD,2018-06-15 08:00:00,2018-06-15 08:00:00,2018-06-15 16:00:00,1,0.21946201372918445,FRIDAY
