split,trades,expectancy_r,profit_factor,win_rate,max_dd_pct,return_pct,cagr,trades_per_month,longest_loss_streak
development,725,-0.06358670090170308,0.8725679874803557,0.33793103448275863,0.24768368370469107,-0.21461339705060156,-0.07066535040878952,18.125,12
validation,564,-0.05406504981588684,0.893825743141015,0.36879432624113473,0.1725886184009623,-0.14897504537506379,-0.05247936582719526,15.666666666666666,12
holdout,474,0.050461371223649555,1.1117352762391637,0.4050632911392405,0.1033783873703259,0.1185044781312028,0.05300508157008754,17.555555555555557,10
