year,trades,trades_per_month,wins,losses,win_rate,expectancy_r,profit_factor,avg_win_r,avg_loss_r,max_dd_pct,total_return_pct,cagr,longest_loss_streak
2013,5,2.5,2,3,0.4,0.3999999999999939,1.6666666666666479,2.5000000000000036,-1.0000000000000127,0.009974999999999845,0.009855664824218513,0.107768216857556,2
2014,16,1.3333333333333333,6,10,0.375,-0.08185150899717047,0.8409184360977559,1.1537971046590636,-0.8232406771909109,0.019711283941270863,-0.0067962030851107524,-0.007565101498170912,4
2015,27,2.7,8,19,0.2962962962962963,-0.2560895709661994,0.5993582346928052,1.2929922609965394,-0.9083345528452472,0.055136741717571436,-0.034420274622000924,-0.042161072911051756,6
2016,13,1.0833333333333333,4,9,0.3076923076923077,-0.3416133438076744,0.3827521755500324,0.6884561555667302,-0.7994220101962985,0.035384088424356475,-0.022089647979738336,-0.023505606647927335,4
2017,13,1.1818181818181819,4,9,0.3076923076923077,-0.31227268888327847,0.4949959428645042,0.9947733361975802,-0.8931820333636603,0.01810564634497236,-0.020278149651648647,-0.024879618154410754,4
2018,20,1.6666666666666667,6,14,0.3,-0.16857946106996533,0.6415856141201585,1.005894864711886,-0.6719256006907587,0.04438669576386234,-0.016965774768121333,-0.017306365207169883,6
2019,17,1.5454545454545454,6,11,0.35294117647058826,0.07009261341359231,1.1244134723153743,1.794851628217457,-0.870685031024879,0.02242322835060384,0.0055478732595792835,0.0061988291713173105,5
2020,26,2.1666666666666665,12,14,0.46153846153846156,0.4427706838573688,2.0426315639457235,1.879447204274948,-0.7886663336434127,0.017420511046182252,0.058449289396381277,0.0631152490562854,4
2021,18,1.5,5,13,0.2777777777777778,-0.33021722849867186,0.5427761451556841,1.411217977404775,-0.9999999999999976,0.03715741769840508,-0.0295914500528367,-0.0314804853446391,6
2022,18,1.6363636363636365,7,11,0.3888888888888889,0.0517376792757149,1.094334332381583,1.5433401468945036,-0.8974638910271509,0.0284025965562813,0.004261555255637539,0.005370319864564266,5
2023,14,1.75,3,11,0.21428571428571427,-0.4300313640087897,0.37585775815723005,1.2085005575598635,-0.876903706254786,0.03340528874428994,-0.029825598442442147,-0.051065005626998894,7
2024,15,1.25,5,10,0.3333333333333333,-0.12353646383744035,0.7930354970458952,1.4200812159224478,-0.8953453037173844,0.029627490643734378,-0.009519578243724403,-0.011279031592557942,6
2025,14,1.1666666666666667,5,9,0.35714285714285715,0.12966004158555713,1.2756246151823287,1.680231330280602,-0.7317684521339122,0.0218940551482244,0.008801552111608268,0.009239845508839828,4
2026,14,1.75,5,9,0.35714285714285715,0.14834142758008323,1.2674414373686869,1.9684287046956488,-0.8628181708174529,0.017072142738021268,0.010073322190110146,0.01576777698146903,3
