pair,signal_dt,entry_dt,exit_dt,side,entry,signal_close,stop,target,exit,reason,r,atr,execution_tf,holding_hours,entry_checkpoint_utc,weekday,trend_sep_atr,ema_slope_atr,breakout_atr,candle_atr,atr_pct_252,year,entry_weekday,friday_outcome,no_chase_displacement_atr
EURUSD,2014-03-07 12:00:00,2014-03-07 12:00:00,2014-03-07 16:00:00,1,138869.5,138865.0,138461.38759944757,139889.78100138108,138698.5,FRIDAY,-0.419002215488993,272.07493370162075,h4,4.0,12,Friday,6.530575545986269,0.8425050220434019,0.5219150403459387,1.1687956537324544,0.31746031746031744,2014,Friday,FRIDAY_LOSS,0.01653956113772341
EURUSD,2014-03-13 12:00:00,2014-03-13 12:00:00,2014-03-13 16:00:00,1,139518.5,139512.0,139148.37463238585,140443.8134190354,139141.87463238585,SL,-1.0175616171403927,246.75024507610837,h4,4.0,12,Thursday,7.82252402436579,1.5400096914526098,0.11752774547824728,1.2522783914751177,0.1865079365079365,2014,Thursday,NOT_FRIDAY,0.026342425710641628
EURUSD,2014-05-01 12:00:00,2014-05-01 12:00:00,2014-05-02 12:00:00,1,138811.5,138805.0,138496.2037078047,139599.7407304883,138489.7037078047,SL,-1.0206155294587498,210.19752813020887,h4,24.0,12,Thursday,8.954883627123436,0.532217283622137,0.06184658837637247,0.9467285451460092,0.24206349206349206,2014,Thursday,NOT_FRIDAY,0.030923294188186234
EURUSD,2014-05-06 16:00:00,2014-05-06 16:00:00,2014-05-08 12:00:00,1,139326.5,139318.0,139025.6826111991,140078.54347200226,139019.1826111991,SL,-1.021607793438788,200.54492586726585,h4,44.0,16,Tuesday,9.450345918046933,0.6743342499341018,0.06482338031631016,1.3563045727720278,0.1984126984126984,2014,Tuesday,NOT_FRIDAY,0.04238451789912587
EURUSD,2014-07-29 16:00:00,2014-07-29 16:00:00,2014-08-01 12:00:00,-1,134123.5,134149.0,134338.3793197789,133586.3017005527,134117.0,BE,0.0302495373062773,143.25287985261463,h4,68.0,16,Tuesday,0.8564419214054877,2.23673057088758,0.4258204097729812,1.8079915759213463,0.01984126984126984,2014,Tuesday,NOT_FRIDAY,0.17800689261001673
EURUSD,2014-08-06 16:00:00,2014-08-06 16:00:00,2014-08-06 16:00:00,-1,133470.5,133475.0,133721.22570295914,132843.68574260216,133727.72570295914,SL,-1.025924745342397,167.15046863942194,h4,0.0,16,Wednesday,2.4946809929961353,2.0407330091407494,0.10170477018926287,1.5853978882443918,0.28174603174603174,2014,Wednesday,NOT_FRIDAY,0.026921850932451936
EURUSD,2014-08-19 12:00:00,2014-08-19 12:00:00,2014-08-20 12:00:00,-1,133451.5,133458.0,133717.27563580143,132787.0609104964,132793.5609104964,TP,2.475543281157436,177.1837572009612,h4,24.0,12,Tuesday,4.3236237987128385,1.6225240503140503,0.118521022083203,0.7957840054157915,0.626984126984127,2014,Tuesday,NOT_FRIDAY,0.03668507826384855
EURUSD,2014-09-02 12:00:00,2014-09-02 12:00:00,2014-09-03 08:00:00,-1,131109.5,131116.0,131384.6973095031,130421.50672624224,131391.1973095031,SL,-1.023619416962069,183.4648730020704,h4,20.0,12,Tuesday,7.61084660334428,2.925705349247846,0.14171650177255782,1.4553194605104975,0.5436507936507936,2014,Tuesday,NOT_FRIDAY,0.03542912544313945
EURUSD,2014-09-25 08:00:00,2014-09-25 08:00:00,2014-09-26 16:00:00,-1,127649.5,127657.0,128036.75811510658,126681.35471223356,126977.5,FRIDAY,1.7352767412377048,258.1720767377192,h4,32.0,8,Thursday,11.009587363183542,2.7416111229809568,0.32923777456518954,0.7591835742914959,0.6706349206349206,2014,Thursday,FRIDAY_WIN,0.029050391873399077
EURUSD,2014-10-22 12:00:00,2014-10-22 12:00:00,2014-10-24 16:00:00,-1,126882.5,126889.0,127478.21371962765,125393.21570093089,126839.5,FRIDAY,0.0721823227890021,397.1424797517653,h4,52.0,12,Wednesday,10.034983145056472,0.7929907264972923,0.43057594872974525,1.4730229824964969,0.746031746031746,2014,Wednesday,FRIDAY_WIN,0.016366922027738855
EURUSD,2014-10-30 08:00:00,2014-10-30 08:00:00,2014-10-31 16:00:00,-1,125970.5,125977.0,126492.2063305237,124666.23417369075,125069.5,FRIDAY,1.727025238692344,347.8042203491334,h4,32.0,8,Thursday,11.88596835610913,1.1990760918150232,0.5204077162097351,1.1213204934905896,0.6309523809523809,2014,Thursday,FRIDAY_WIN,0.018688674891509827
EURUSD,2014-12-03 08:00:00,2014-12-03 08:00:00,2014-12-04 12:00:00,-1,123712.5,123721.0,124145.51398901347,122629.96502746631,123706.0,BE,0.0150110623788596,288.6759926756448,h4,28.0,8,Wednesday,16.79172066848572,1.304302862580971,0.15242001800072869,0.6512491678212953,0.023809523809523808,2014,Wednesday,NOT_FRIDAY,0.02944477620468622
EURUSD,2014-12-08 12:00:00,2014-12-08 12:00:00,2014-12-08 16:00:00,-1,122586.5,122596.0,123134.2902575691,121217.02435607728,123140.7902575691,SL,-1.0118658554258504,365.1935050460618,h4,4.0,12,Monday,13.564041523726862,1.3760043319840114,0.3039484505235097,1.1473369438680232,0.38095238095238093,2014,Monday,NOT_FRIDAY,0.026013606125885966
EURUSD,2014-12-18 12:00:00,2014-12-18 12:00:00,2014-12-19 16:00:00,-1,123019.5,123028.0,123742.624736504,121211.68815874,122932.5,FRIDAY,0.1203111933642437,482.0831576693304,h4,28.0,12,Thursday,10.198781694330352,0.5077164020848347,0.36300791101280433,1.3835787236888029,0.9920634920634921,2014,Thursday,FRIDAY_WIN,0.017631812820621925
EURUSD,2014-12-23 16:00:00,2014-12-23 16:00:00,2014-12-26 16:00:00,-1,121858.5,121865.0,122358.5387496618,120608.40312584554,121795.5,FRIDAY,0.1259902358419453,333.3591664411912,h4,72.0,16,Tuesday,15.054504623177436,1.2949889670852948,0.8969304884938493,1.6228742283450583,0.11507936507936507,2014,Tuesday,FRIDAY_WIN,0.01949848888030107
EURUSD,2014-12-30 08:00:00,2014-12-30 08:00:00,2014-12-30 08:00:00,-1,121326.5,121336.0,121721.212280659,120339.71929835247,121727.712280659,SL,-1.0164676913247843,263.1415204393406,h4,0.0,8,Tuesday,19.70891634620568,2.316219588195736,0.3572222271994848,0.6840425627224177,0.027777777777777776,2014,Tuesday,NOT_FRIDAY,0.03610224636590538
EURUSD,2015-01-07 16:00:00,2015-01-07 16:00:00,2015-01-09 16:00:00,-1,118287.5,118295.0,118894.87145128436,116769.07137178906,117877.5,FRIDAY,0.6750399597033976,404.9143008562514,h4,48.0,16,Wednesday,13.65429617687146,2.0051123323569926,0.42231158454615,1.4101749402096586,0.6825396825396826,2015,Wednesday,FRIDAY_WIN,0.018522437918690786
EURUSD,2015-01-23 12:00:00,2015-01-23 12:00:00,2015-01-23 16:00:00,-1,112321.5,112323.0,113303.54170159088,109866.39574602275,112349.5,FRIDAY,-0.0285120274980588,654.6944677272609,h4,4.0,12,Friday,10.43216718586736,1.9261848425517856,1.2448554862991768,1.9138698458072005,0.9841269841269841,2015,Friday,FRIDAY_LOSS,0.0022911450668083007
EURUSD,2015-02-09 16:00:00,2015-02-09 16:00:00,2015-02-12 12:00:00,-1,112929.5,112935.0,113655.729775121,111113.92556219747,113662.229775121,SL,-1.0089503353107774,484.15318341400666,h4,68.0,16,Monday,16.609585032111205,2.0250502032342754,0.024785543937524045,1.5945366599807136,0.6031746031746031,2015,Monday,NOT_FRIDAY,0.011360040971365188
EURUSD,2015-03-04 12:00:00,2015-03-04 12:00:00,2015-03-05 16:00:00,-1,111297.5,111302.0,111796.7506059564,110049.373485109,110055.873485109,TP,2.4869804865082843,332.8337373042625,h4,28.0,12,Wednesday,25.707058250401996,2.364250545866283,0.7300942565742958,1.8567829241272213,0.011904761904761904,2015,Wednesday,NOT_FRIDAY,0.013520264010635108
EURUSD,2015-03-06 12:00:00,2015-03-06 12:00:00,2015-03-06 16:00:00,-1,109661.5,109671.0,110193.8947410736,108330.513147316,108959.5,FRIDAY,1.31857050012248,354.9298273824026,h4,4.0,12,Friday,24.469474736759597,2.534025416362728,0.5860313333877688,1.6961099168242153,0.051587301587301584,2015,Friday,FRIDAY_WIN,0.0267658541691529
EURUSD,2015-03-10 08:00:00,2015-03-10 08:00:00,2015-03-11 08:00:00,-1,107972.5,107977.0,108544.76652126313,106541.83369684222,106548.33369684222,TP,2.48864165601431,381.5110141754074,h4,24.0,8,Tuesday,23.341600772283005,2.864050414049228,0.6552890760974398,1.2581550261070844,0.20238095238095238,2015,Tuesday,NOT_FRIDAY,0.011795203369753917
EURUSD,2015-03-27 12:00:00,2015-03-27 12:00:00,2015-03-27 16:00:00,-1,108202.5,108207.0,109082.64088436191,106002.14778909522,108755.5,FRIDAY,-0.6283085013155765,586.7605895746091,h4,4.0,12,Friday,16.82430916946931,1.0546848849296648,0.5930868674262765,1.475900078135504,0.8134920634920635,2015,Friday,FRIDAY_LOSS,0.007669226733960472
EURUSD,2015-03-31 08:00:00,2015-03-31 08:00:00,2015-04-02 16:00:00,-1,107962.5,107967.0,108756.86516981076,105976.5870754731,108763.36516981076,SL,-1.0081826346962663,529.5767798738386,h4,56.0,8,Tuesday,18.62569743880211,1.115337835376089,0.07553201258093155,1.046118374245902,0.7380952380952381,2015,Tuesday,NOT_FRIDAY,0.0084973514153548
EURUSD,2015-04-09 12:00:00,2015-04-09 12:00:00,2015-04-10 16:00:00,-1,107432.5,107439.0,108142.10547841966,105658.48630395086,105899.5,FRIDAY,2.160355361706202,473.0703189464378,h4,28.0,12,Thursday,20.643485313049638,0.9930293916230044,0.34244380488885,1.1647317067515826,0.5515873015873016,2015,Thursday,FRIDAY_WIN,0.013740029208503242
EURUSD,2015-04-13 12:00:00,2015-04-13 12:00:00,2015-04-14 12:00:00,-1,105553.5,105561.0,106258.63393541622,103790.66516145944,106265.13393541622,SL,-1.0092181069063948,470.08929027748366,h4,24.0,12,Monday,20.911484617824165,1.4038629074098945,0.24037986471314526,1.4337701665191143,0.4365079365079365,2015,Monday,NOT_FRIDAY,0.01595441579954504
EURUSD,2015-05-26 12:00:00,2015-05-26 12:00:00,2015-05-28 20:00:00,-1,108900.5,108907.0,109576.16885444484,107211.32786388788,109582.66885444484,SL,-1.0096200971189293,450.4459029632304,h4,56.0,12,Tuesday,15.29687539089673,0.07413645168336036,0.881348897588723,1.2187923042221889,0.01984126984126984,2015,Tuesday,NOT_FRIDAY,0.014430145678404784
EURUSD,2015-07-07 12:00:00,2015-07-07 12:00:00,2015-07-07 20:00:00,-1,109653.5,109660.0,110424.48952575465,107726.02618561345,110430.98952575465,SL,-1.008430724131618,513.9930171697508,h4,8.0,12,Tuesday,9.06291836932548,0.27141366321858607,0.05447544823503458,1.6342634470510373,0.25396825396825395,2015,Tuesday,NOT_FRIDAY,0.012646086197418742
EURUSD,2015-07-16 12:00:00,2015-07-16 12:00:00,2015-07-17 16:00:00,-1,109025.5,109034.0,109709.03029068772,107316.67427328067,108656.5,FRIDAY,0.5398444005001339,455.6868604584869,h4,28.0,12,Thursday,9.994393038353088,0.45777823645663523,0.17775364406711724,1.1367455262563795,0.10714285714285714,2015,Thursday,FRIDAY_WIN,0.018653160179882673
EURUSD,2015-08-05 08:00:00,2015-08-05 08:00:00,2015-08-05 12:00:00,-1,108664.5,108671.0,109266.79173618852,107158.77065952872,109273.29173618852,SL,-1.01079211220984,401.5278241256757,h4,4.0,8,Wednesday,11.12851894392045,0.5671143862971605,0.10709095962062463,0.6674506320541257,0.2261904761904762,2015,Wednesday,NOT_FRIDAY,0.016188168314745583
EURUSD,2015-11-04 12:00:00,2015-11-04 12:00:00,2015-11-06 12:00:00,-1,109167.5,109173.0,109671.82981789918,107906.67545525204,107913.17545525204,TP,2.4871116087740543,336.2198785994537,h4,48.0,12,Wednesday,5.285805272320592,1.2971761247721796,0.5472609197483036,1.2253885811755494,0.07539682539682539,2015,Wednesday,NOT_FRIDAY,0.01635834270986777
EURUSD,2015-11-10 16:00:00,2015-11-10 16:00:00,2015-11-11 04:00:00,-1,106945.5,106953.0,107508.61383617375,105537.71540956562,107515.11383617375,SL,-1.0115429591362306,375.4092241158362,h4,12.0,16,Tuesday,5.621203586252756,1.6900712651763612,0.3116598966782407,1.6648498754179522,0.23412698412698413,2015,Tuesday,NOT_FRIDAY,0.019978198505015428
EURUSD,2015-11-25 16:00:00,2015-11-25 16:00:00,2015-11-27 16:00:00,-1,105909.5,105910.0,106482.3747651446,104477.31308713848,105790.5,FRIDAY,0.2077242832819865,381.9165100964051,h4,48.0,16,Wednesday,7.785805708705661,1.7830479501583063,0.031420479824166035,1.0264023409227572,0.503968253968254,2015,Wednesday,FRIDAY_WIN,0.0013091866593402514
EURUSD,2016-01-05 12:00:00,2016-01-05 12:00:00,2016-01-07 08:00:00,-1,107727.5,107735.0,108303.1177398676,106288.455650331,108309.6177398676,SL,-1.0112922162570974,383.7451599117344,h4,44.0,12,Tuesday,6.88967725064102,0.03224373718294674,0.1902304123309094,1.6599557897916342,0.44047619047619047,2016,Tuesday,NOT_FRIDAY,0.019544220444956444
EURUSD,2016-02-29 16:00:00,2016-02-29 16:00:00,2016-03-03 16:00:00,-1,108838.5,108845.0,109420.1238641994,107384.4403395015,109426.6238641994,SL,-1.011175607467453,387.749242799602,h4,72.0,16,Monday,2.820649749207968,0.044917130611123436,0.6705364480476217,0.9568039316371832,0.4444444444444444,2016,Monday,NOT_FRIDAY,0.016763411201190546
EURUSD,2016-04-19 12:00:00,2016-04-19 12:00:00,2016-04-20 20:00:00,1,113331.5,113326.0,112909.53062993695,114386.42342515758,112903.03062993695,SL,-1.0154039616643935,281.3129133753542,h4,32.0,12,Tuesday,1.781762640907436,0.8269801873395012,0.031992843456821164,1.0557638340750986,0.07539682539682539,2016,Tuesday,NOT_FRIDAY,0.019551182112501824
EURUSD,2016-04-29 08:00:00,2016-04-29 08:00:00,2016-04-29 16:00:00,1,113945.5,113938.0,113451.98498975998,115179.28752560006,114136.5,FRIDAY,0.3870196367626313,329.010006826682,h4,8.0,8,Friday,2.0143728372000034,0.44978726772028543,0.796328362553477,0.9817330576518057,0.4722222222222222,2016,Friday,FRIDAY_WIN,0.02279565923340106
EURUSD,2016-06-23 16:00:00,2016-06-23 16:00:00,2016-06-24 00:00:00,1,113912.5,113906.0,113298.69220635276,115447.01948411812,113292.19220635276,SL,-1.0105896341937486,409.2051957648292,h4,8.0,16,Thursday,1.5813889548066424,0.028941103789014547,0.2077197476467274,1.849927634924384,0.8690476190476191,2016,Thursday,NOT_FRIDAY,0.015884451290632092
EURUSD,2016-09-08 12:00:00,2016-09-08 12:00:00,2016-09-09 12:00:00,1,112726.5,112722.0,112339.70230781256,113693.4942304686,112333.20230781256,SL,-1.016804650418777,257.8651281249576,h4,24.0,12,Thursday,0.1938288513924175,0.11724822067268173,0.062047940007796,1.3185187251656652,0.3333333333333333,2016,Thursday,NOT_FRIDAY,0.017450983127192628
EURUSD,2016-10-21 08:00:00,2016-10-21 08:00:00,2016-10-21 16:00:00,-1,109019.5,109026.0,109444.22569177498,107957.68577056254,108730.5,FRIDAY,0.6804391766182829,283.150461183322,h4,8.0,8,Friday,1.0625352503029566,1.3339340798453516,0.45205647719968967,0.9394298666806051,0.75,2016,Friday,FRIDAY_WIN,0.022955992982796738
EURUSD,2016-10-25 16:00:00,2016-10-25 16:00:00,2016-10-25 16:00:00,-1,108570.5,108577.0,108933.0172590575,107664.20685235623,108939.5172590575,SL,-1.017930180805441,241.6781727050006,h4,0.0,16,Tuesday,1.840025075971851,1.7850057726862083,0.0537905424163736,1.5806144002349782,0.06746031746031746,2016,Tuesday,NOT_FRIDAY,0.0268952712081868
EURUSD,2016-11-10 12:00:00,2016-11-10 12:00:00,2016-11-11 16:00:00,-1,108932.5,108938.0,109819.58999189106,106714.77502027235,109021.5,FRIDAY,-0.1003280397857653,591.3933279273698,h4,28.0,12,Thursday,1.17537092126436,0.1397209107381744,0.21643801841423538,1.0196259773733118,0.9801587301587301,2016,Thursday,FRIDAY_LOSS,0.009300071103736676
EURUSD,2016-11-14 12:00:00,2016-11-14 12:00:00,2016-11-18 16:00:00,-1,107564.5,107571.0,108371.6655200648,105546.58619983798,106109.5,FRIDAY,1.8026042538129916,538.1103467098726,h4,100.0,12,Monday,1.4850770035230632,0.5011004080543771,0.2843282998282347,1.4495168226537456,0.9444444444444444,2016,Monday,FRIDAY_WIN,0.01207930685544788
EURUSD,2017-01-03 16:00:00,2017-01-03 16:00:00,2017-01-04 16:00:00,-1,103904.5,103910.0,104504.28418930236,102405.03952674406,104510.78418930236,SL,-1.01083723131741,399.8561262015849,h4,24.0,16,Tuesday,7.6569659515372015,1.0762525870410506,0.2200791590614154,1.0353724074025679,0.5277777777777778,2017,Tuesday,NOT_FRIDAY,0.013754947441338462
EURUSD,2017-02-15 12:00:00,2017-02-15 12:00:00,2017-02-15 16:00:00,-1,105542.5,105553.0,105949.86767766664,104524.0808058334,105956.36767766664,SL,-1.0159561014689005,271.5784517777604,h4,4.0,12,Wednesday,7.999251268622904,0.28829792750629346,0.19883757215093628,1.2887620417190313,0.007936507936507936,2017,Wednesday,NOT_FRIDAY,0.038662861251570944
EURUSD,2017-02-21 12:00:00,2017-02-21 12:00:00,2017-02-23 12:00:00,-1,105415.5,105422.0,105816.80197948316,104412.24505129212,105823.30197948316,SL,-1.0161972786886468,267.5346529887697,h4,48.0,12,Tuesday,7.979440848080027,0.3773609997655215,1.2895525725203234,1.7679952660930809,0.003968253968253968,2017,Tuesday,NOT_FRIDAY,0.0242959180329916
EURUSD,2017-03-01 12:00:00,2017-03-01 12:00:00,2017-03-03 16:00:00,-1,105388.5,105395.0,105827.9066222653,104289.98344433671,105690.5,FRIDAY,-0.6872905065542129,292.9377481768728,h4,52.0,12,Wednesday,7.359772967939187,0.5187433174761074,0.37209270801858874,1.177724626297368,0.21031746031746032,2017,Wednesday,FRIDAY_LOSS,0.02218901469835621
EURUSD,2017-03-09 08:00:00,2017-03-09 08:00:00,2017-03-09 08:00:00,-1,105316.5,105323.0,105653.46494212752,104474.08764468125,105659.96494212752,SL,-1.01928984053641,224.643294751673,h4,0.0,8,Thursday,9.588157152135489,0.5946482372938142,0.0979330365694619,0.6543707443504954,0.003968253968253968,2017,Thursday,NOT_FRIDAY,0.02893476080461374
EURUSD,2017-06-27 16:00:00,2017-06-27 16:00:00,2017-06-28 08:00:00,1,112771.5,112766.0,112398.03342549244,113705.16643626888,113698.66643626888,TP,2.4825954973117126,248.9777163383673,h4,16.0,16,Tuesday,6.280687089360781,0.8653748962501464,0.883613213405067,1.6025530552210079,0.23809523809523808,2017,Tuesday,NOT_FRIDAY,0.022090330335126678
EURUSD,2017-06-28 12:00:00,2017-06-28 12:00:00,2017-06-28 12:00:00,1,113607.5,113601.0,113185.71095962872,114661.97260092814,113179.21095962872,SL,-1.01541054740134,281.19269358083955,h4,0.0,12,Wednesday,5.785697813119899,1.0209657941181816,0.1707014481377361,1.5256441927310165,0.5436507936507936,2017,Wednesday,NOT_FRIDAY,0.023115821101985096
EURUSD,2017-06-29 08:00:00,2017-06-29 08:00:00,2017-06-30 16:00:00,1,114021.5,114015.0,113543.61737173022,115216.20657067445,114118.5,FRIDAY,0.2029787112186895,318.58841884651986,h4,32.0,8,Thursday,5.32830002323033,1.1218185291642657,0.3578284496741847,1.079763041122101,0.9047619047619048,2017,Thursday,FRIDAY_WIN,0.020402499323528073
EURUSD,2017-07-12 08:00:00,2017-07-12 08:00:00,2017-07-12 08:00:00,1,114860.5,114854.0,114515.79892806742,115722.25267983144,114509.29892806742,SL,-1.0188569184411334,229.8007146217156,h4,0.0,8,Wednesday,9.672924971001304,2.148197132451086,0.2654473903634922,0.8006937676538125,0.20238095238095238,2017,Wednesday,NOT_FRIDAY,0.02828537766168359
EURUSD,2017-07-18 08:00:00,2017-07-18 08:00:00,2017-07-20 12:00:00,1,115278.5,115273.0,114877.00750478431,116282.23123803922,114870.50750478431,SL,-1.0161895927755908,267.6616634771261,h4,52.0,8,Tuesday,9.014950546198847,1.8361789005068507,1.5205763676156092,1.9763756719131627,0.3055555555555556,2017,Tuesday,NOT_FRIDAY,0.020548329292102825
EURUSD,2017-07-25 16:00:00,2017-07-25 16:00:00,2017-07-25 20:00:00,1,116889.5,116882.0,116442.2999617057,118007.50009573573,116435.7999617057,SL,-1.0145348824762903,298.13335886286217,h4,4.0,16,Tuesday,9.393868471518577,2.314559334797466,0.14087655323173515,1.7408316935064414,0.6547619047619048,2017,Tuesday,NOT_FRIDAY,0.02515652736280985
EURUSD,2017-07-27 08:00:00,2017-07-27 08:00:00,2017-07-27 12:00:00,1,117492.5,117487.0,116947.92433541353,118853.93916146625,116941.42433541353,SL,-1.0119358987606109,363.0504430576618,h4,4.0,8,Thursday,8.18365667011477,2.0785594991732066,0.04131657263290438,1.528713187417462,0.9920634920634921,2017,Thursday,NOT_FRIDAY,0.015149409965398273
EURUSD,2017-08-02 12:00:00,2017-08-02 12:00:00,2017-08-04 16:00:00,1,118547.5,118542.0,118024.57607927296,119854.80980181757,118288.5,FRIDAY,-0.4952919339392829,348.6159471513493,h4,52.0,12,Wednesday,9.583674478437574,2.3694108697184397,0.27537466597396426,1.4657963990905807,0.9007936507936508,2017,Wednesday,FRIDAY_LOSS,0.015776673571425037
EURUSD,2017-09-07 12:00:00,2017-09-07 12:00:00,2017-09-08 04:00:00,1,119596.5,119587.0,119123.14882028704,120779.87794928244,120773.37794928244,TP,2.486268123375257,315.56745314197866,h4,16.0,12,Thursday,14.286217701555168,1.5177800189905792,0.2756938306969742,1.7872565576217636,0.23809523809523808,2017,Thursday,NOT_FRIDAY,0.030104498754267295
EURUSD,2017-09-08 08:00:00,2017-09-08 08:00:00,2017-09-08 16:00:00,1,120704.5,120696.0,120083.84505327175,122256.1373668206,120415.5,FRIDAY,-0.465637149149386,413.76996448549096,h4,8.0,8,Friday,11.027562659440134,1.2253250003656824,0.24893058665598658,1.6023396014846516,0.9563492063492064,2017,Friday,FRIDAY_LOSS,0.02054281540364938
EURUSD,2017-09-20 08:00:00,2017-09-20 08:00:00,2017-09-20 20:00:00,1,120074.5,120068.0,119602.8145425416,121253.71364364604,119596.3145425416,SL,-1.013780369729924,314.4569716389392,h4,12.0,8,Wednesday,15.012161001989435,1.2200280170518227,0.009540255966862813,0.9126844874965424,0.2222222222222222,2017,Wednesday,NOT_FRIDAY,0.02067055459486943
EURUSD,2017-10-19 16:00:00,2017-10-19 16:00:00,2017-10-20 16:00:00,1,118307.5,118302.0,117881.63431812722,119372.16420468192,118003.5,FRIDAY,-0.71384009780535,283.9104545818465,h4,24.0,16,Thursday,13.838532649227279,0.1120886976868373,0.2747345113264011,1.4687729643988368,0.2261904761904762,2017,Thursday,FRIDAY_LOSS,0.019372305285835976
EURUSD,2017-10-26 08:00:00,2017-10-26 08:00:00,2017-10-26 12:00:00,1,118265.5,118259.0,117912.2178997004,119148.705250749,117905.7178997004,SL,-1.0183988942391553,235.52140019972848,h4,4.0,8,Thursday,15.901109204710709,0.04662017074554933,0.11463926410552619,0.6538683952685568,0.015873015873015872,2017,Thursday,NOT_FRIDAY,0.027598341358737784
EURUSD,2017-11-23 08:00:00,2017-11-23 08:00:00,2017-11-24 16:00:00,1,118299.5,118293.0,117882.79720855736,119341.25697860662,118957.5,FRIDAY,1.5790630960785426,277.8018609617658,h4,32.0,8,Thursday,9.91277573714428,0.27790273638122215,0.08639250981584731,0.7487350850706767,0.5674603174603174,2017,Thursday,FRIDAY_WIN,0.023397971408458645
EURUSD,2017-11-27 16:00:00,2017-11-27 16:00:00,2017-11-27 16:00:00,1,119594.5,119589.0,119185.22838678963,120617.67903302592,119178.72838678963,SL,-1.0158818735289512,272.8477421402467,h4,0.0,16,Monday,10.215066856739107,0.5720711936259358,0.08063105022394418,1.2754366126332988,0.4007936507936508,2017,Monday,NOT_FRIDAY,0.020157762555986045
EURUSD,2017-12-27 16:00:00,2017-12-27 16:00:00,2017-12-29 08:00:00,1,119019.5,119012.0,118699.84519682592,119818.63700793518,119812.13700793518,TP,2.4796655644293217,213.10320211604727,h4,40.0,16,Wednesday,11.97304773085631,0.7174353157353084,0.48333389164143303,1.1215223310903155,0.015873015873015872,2017,Wednesday,NOT_FRIDAY,0.03519421541078396
EURUSD,2017-12-29 12:00:00,2017-12-29 12:00:00,2017-12-29 16:00:00,1,119818.5,119812.0,119490.58116393333,120638.29709016668,119861.5,FRIDAY,0.1311300092296538,218.61255737778103,h4,4.0,12,Friday,11.762615020342784,0.8574637049885834,1.0200694904027725,1.9074842040267093,0.003968253968253968,2017,Friday,FRIDAY_WIN,0.02973296720904943
EURUSD,2018-01-02 12:00:00,2018-01-02 12:00:00,2018-01-02 16:00:00,1,120711.5,120705.0,120327.75487656926,121670.86280857684,120321.25487656926,SL,-1.0169383259958982,255.83008228715423,h4,4.0,12,Tuesday,10.184108649577245,0.9064812902503362,1.7589800072647492,1.8762453410823992,0.1865079365079365,2018,Tuesday,NOT_FRIDAY,0.02540748899382416
EURUSD,2018-01-15 08:00:00,2018-01-15 08:00:00,2018-01-19 16:00:00,1,122236.5,122230.0,121637.36596177387,123734.33509556529,122427.5,FRIDAY,0.3187934382187737,399.4226921507404,h4,104.0,8,Monday,7.157823748168543,0.8053748127322833,0.11266260251187028,1.1992308134041303,0.996031746031746,2018,Monday,FRIDAY_WIN,0.016273487029492377
EURUSD,2018-01-24 08:00:00,2018-01-24 08:00:00,2018-01-25 08:00:00,1,123250.5,123244.0,122713.62510638023,124592.68723404942,124586.18723404942,TP,2.4878928963204623,357.9165957465096,h4,24.0,8,Wednesday,9.283657777833323,1.7088169110492522,0.25424917727047713,0.9527359280135461,0.8055555555555556,2018,Wednesday,NOT_FRIDAY,0.018160655519319793
EURUSD,2018-02-13 08:00:00,2018-02-13 08:00:00,2018-02-14 20:00:00,1,123140.5,123135.0,122547.52873130156,124622.92817174604,124616.42817174604,TP,2.489038254729825,395.3141791322824,h4,36.0,8,Tuesday,10.263311654544651,0.8295973454572884,0.16189654552862354,0.786716025928155,0.5992063492063492,2018,Tuesday,NOT_FRIDAY,0.013912984381366086
EURUSD,2018-02-15 12:00:00,2018-02-15 12:00:00,2018-02-16 16:00:00,1,124877.5,124872.0,124244.61585350524,126459.71036623688,124519.5,FRIDAY,-0.5656643510234757,421.9227643298345,h4,28.0,12,Thursday,9.784513209729083,0.8671965279455253,0.33181428411991587,1.1779407086257012,0.6428571428571429,2018,Thursday,FRIDAY_LOSS,0.013035561161853837
EURUSD,2018-03-26 12:00:00,2018-03-26 12:00:00,2018-03-28 16:00:00,1,123927.5,123922.0,123447.05254856432,125128.61862858916,123440.55254856432,SL,-1.013529055010243,320.2983009571104,h4,52.0,12,Monday,12.079350937414722,0.32185233715892875,0.11551731585661608,1.2363474886275667,0.1865079365079365,2018,Monday,NOT_FRIDAY,0.01717149289760509
EURUSD,2018-06-21 12:00:00,2018-06-21 12:00:00,2018-06-21 12:00:00,-1,115184.5,115193.0,115693.96409260263,113910.8397684934,115700.46409260263,SL,-1.012758504660848,339.6427284017615,h4,0.0,12,Thursday,1.6541894220526572,1.6940555613744088,0.3297582743108689,1.489800775011604,0.4444444444444444,2018,Thursday,NOT_FRIDAY,0.025026297603949872
EURUSD,2018-06-27 16:00:00,2018-06-27 16:00:00,2018-06-29 04:00:00,-1,115961.5,115968.0,116455.2634628891,114727.09134277725,116461.7634628891,SL,-1.0131641980189503,329.1756419260672,h4,36.0,16,Wednesday,2.2934276351866907,1.2376055541249353,0.1154398903201191,1.5067943578626073,0.25,2018,Wednesday,NOT_FRIDAY,0.019746297028441426
