pair,signal_dt,entry_dt,exit_dt,side,entry,signal_close,stop,target,exit,reason,r,atr,execution_tf,year
USDJPY,2018-10-22 12:00:00,2018-10-22 12:00:00,2018-10-23 08:00:00,1,112769.0,112761.0,112414.40876720719,113832.77369837843,112407.40876720719,SL,-1.0197410408172474,236.39415519520546,h4,2018
USDJPY,2018-10-30 12:00:00,2018-10-30 12:00:00,2018-11-02 16:00:00,1,112807.0,112800.0,112352.00359577642,114171.98921267076,112923.0,FRIDAY,0.25494706974211173,303.3309361490557,h4,2018
USDJPY,2018-11-28 08:00:00,2018-11-28 08:00:00,2018-11-28 16:00:00,1,113887.0,113880.0,113612.35169395011,114710.94491814967,113605.35169395011,SL,-1.025487140629665,183.0988706999292,h4,2018
USDJPY,2018-12-13 16:00:00,2018-12-13 16:00:00,2018-12-14 16:00:00,1,113531.0,113524.0,113210.22423808966,114493.32728573098,113625.0,FRIDAY,0.29303959700757337,213.85050794021907,h4,2018
USDJPY,2019-01-31 08:00:00,2019-01-31 08:00:00,2019-02-01 16:00:00,-1,108727.0,108733.0,109102.7456664855,107599.76300054352,108984.0,FRIDAY,-0.683973290773597,250.4971109903276,h4,2019
USDJPY,2019-05-28 12:00:00,2019-05-28 12:00:00,2019-05-28 12:00:00,-1,109218.0,109224.0,109514.41503950751,108328.75488147748,109521.41503950751,SL,-1.0236155358771146,197.61002633833752,h4,2019
USDJPY,2019-05-31 08:00:00,2019-05-31 08:00:00,2019-05-31 16:00:00,-1,109004.0,109011.0,109366.50865727205,107916.47402818386,108802.0,FRIDAY,0.5572280715172186,241.67243818136575,h4,2019
USDJPY,2019-06-03 08:00:00,2019-06-03 08:00:00,2019-06-03 16:00:00,-1,108060.0,108066.0,108429.29045289094,106952.12864132717,108436.29045289094,SL,-1.0189552693420671,246.1936352606269,h4,2019
USDJPY,2019-06-21 08:00:00,2019-06-21 08:00:00,2019-06-21 08:00:00,-1,107092.0,107096.0,107489.83692280555,105898.48923158333,107496.83692280555,SL,-1.0175951491647146,265.2246152037052,h4,2019
USDJPY,2019-07-18 08:00:00,2019-07-18 08:00:00,2019-07-18 16:00:00,-1,107697.0,107704.0,107988.50452930196,106822.48641209412,107995.50452930196,SL,-1.024013349009598,194.3363528679722,h4,2019
USDJPY,2019-08-05 08:00:00,2019-08-05 08:00:00,2019-08-06 04:00:00,-1,106029.0,106036.0,106579.11401522045,104378.65795433865,106586.11401522045,SL,-1.012724634905344,366.74267681363534,h4,2019
USDJPY,2019-08-12 16:00:00,2019-08-12 16:00:00,2019-08-13 16:00:00,-1,105199.0,105208.0,105683.30369429776,103746.0889171067,105690.30369429776,SL,-1.0144537406639997,322.86912953184424,h4,2019
USDJPY,2020-01-13 12:00:00,2020-01-13 12:00:00,2020-01-17 16:00:00,1,109855.0,109847.0,109555.10672710871,110754.67981867387,110178.0,FRIDAY,1.077049834715977,199.92884859419502,h4,2020
USDJPY,2020-02-19 12:00:00,2020-02-19 12:00:00,2020-02-19 16:00:00,1,110242.0,110235.0,110039.09208497532,110850.72374507404,110843.72374507404,TP,2.965501592191937,135.2719433497869,h4,2020
USDJPY,2020-04-14 16:00:00,2020-04-14 16:00:00,2020-04-15 16:00:00,-1,107360.0,107366.0,107767.7759301162,106136.6722096514,107774.7759301162,SL,-1.017166290315388,271.85062007746563,h4,2020
USDJPY,2020-04-27 08:00:00,2020-04-27 08:00:00,2020-04-30 20:00:00,-1,107262.0,107269.0,107640.84557211575,106125.46328365273,107255.0,BE,0.018477185732716322,252.56371474383738,h4,2020
USDJPY,2020-05-06 16:00:00,2020-05-06 16:00:00,2020-05-07 12:00:00,-1,106172.0,106180.0,106561.77813672324,105002.66558983027,106568.77813672324,SL,-1.0179589344308604,259.85209114882844,h4,2020
USDJPY,2020-07-10 08:00:00,2020-07-10 08:00:00,2020-07-10 16:00:00,-1,106936.0,106940.0,107200.96897428064,106141.09307715808,106798.0,FRIDAY,0.5208156931378548,176.64598285376263,h4,2020
USDJPY,2020-07-24 08:00:00,2020-07-24 08:00:00,2020-07-24 16:00:00,-1,106407.0,106413.0,106708.91812287045,105501.24563138864,106132.0,FRIDAY,0.9108429708871668,201.27874858030194,h4,2020
USDJPY,2020-07-27 08:00:00,2020-07-27 08:00:00,2020-07-31 04:00:00,-1,105588.0,105594.0,105987.79034992783,104388.6289502165,104395.6289502165,TP,2.9824908229994507,266.526899951888,h4,2020
USDJPY,2020-07-31 08:00:00,2020-07-31 08:00:00,2020-07-31 12:00:00,-1,104302.0,104309.0,104729.43848664282,103019.68454007155,104736.43848664282,SL,-1.0163766254531281,284.95899109520946,h4,2020
USDJPY,2020-08-18 08:00:00,2020-08-18 08:00:00,2020-08-19 20:00:00,-1,105630.0,105637.0,105975.357295771,104593.92811268702,105982.357295771,SL,-1.0202688638280417,230.23819718066363,h4,2020
USDJPY,2020-09-16 12:00:00,2020-09-16 12:00:00,2020-09-18 12:00:00,-1,105185.0,105192.0,105454.3004801721,104377.09855948371,104384.09855948371,TP,2.974006730342523,179.53365344806448,h4,2020
USDJPY,2020-09-21 12:00:00,2020-09-21 12:00:00,2020-09-21 16:00:00,-1,104113.0,104117.0,104461.61695269533,103067.14914191402,104468.61695269533,SL,-1.0200793448106422,232.411301796884,h4,2020
USDJPY,2020-10-12 16:00:00,2020-10-12 16:00:00,2020-10-13 16:00:00,-1,105365.0,105372.0,105616.42205248754,104610.73384253737,105623.42205248754,SL,-1.0278416309577558,167.6147016583614,h4,2020
USDJPY,2020-10-14 16:00:00,2020-10-14 16:00:00,2020-10-15 20:00:00,-1,105223.0,105231.0,105465.24801376057,104496.25595871829,105472.24801376057,SL,-1.0288960057560064,161.4986758403786,h4,2020
USDJPY,2020-10-21 16:00:00,2020-10-21 16:00:00,2020-10-22 16:00:00,-1,104583.0,104590.0,104867.35024106698,103729.94927679906,104874.35024106698,SL,-1.0246175279251757,189.56682737798567,h4,2020
