candidate,signal_dt,entry_dt,exit_dt,side,entry,exit,stop,target,reason,r
B_l25_atr150_rr300,2013-11-12 08:00:00+00:00,2013-11-12 08:00:00+00:00,2013-11-13 09:00:00+00:00,1,99.688,99.41986971757069,99.41986971757069,100.49239084728792,SL,-1.0000000000000249
B_l25_atr150_rr300,2013-11-14 12:00:00+00:00,2013-11-14 12:00:00+00:00,2013-11-15 16:00:00+00:00,1,99.957,100.276,99.58991280717902,101.05826157846293,FRIDAY,0.8690033491731561
B_l25_atr150_rr300,2013-11-21 08:00:00+00:00,2013-11-21 08:00:00+00:00,2013-11-22 16:00:00+00:00,1,100.733,101.24,100.33606511134681,101.92380466595958,FRIDAY,1.2772875715718868
B_l25_atr150_rr300,2013-11-27 16:00:00+00:00,2013-11-27 16:00:00+00:00,2013-11-29 16:00:00+00:00,1,102.109,102.358,101.76177217040143,103.1506834887957,FRIDAY,0.7171084192412752
B_l25_atr150_rr300,2013-12-02 16:00:00+00:00,2013-12-02 16:00:00+00:00,2013-12-03 09:00:00+00:00,1,102.975,102.74250421912352,102.74250421912352,103.67248734262942,SL,-1.000000000000004
B_l25_atr150_rr300,2013-12-25 08:00:00+00:00,2013-12-25 08:00:00+00:00,2013-12-27 16:00:00+00:00,1,104.44,104.971,104.21834931818817,105.10495204543545,FRIDAY,2.3956614780496053
B_l25_atr150_rr300,2014-01-08 08:00:00+00:00,2014-01-08 08:00:00+00:00,2014-01-08 10:00:00+00:00,1,105.067,104.67950052357307,104.67950052357307,106.22949842928078,SL,-0.9999999999999906
B_l25_atr150_rr300,2014-01-15 16:00:00+00:00,2014-01-15 16:00:00+00:00,2014-01-17 16:00:00+00:00,1,104.477,104.267,104.0483860522394,105.76284184328185,FRIDAY,-0.489951391216261
B_l25_atr150_rr300,2014-04-01 16:00:00+00:00,2014-04-01 16:00:00+00:00,2014-04-04 15:00:00+00:00,1,103.52,103.52,103.26120481202861,104.29638556391414,BE,0.0
B_l25_atr150_rr300,2014-07-30 12:00:00+00:00,2014-07-30 12:00:00+00:00,2014-07-30 14:00:00+00:00,1,102.229,102.7592420610638,102.05225264631207,102.7592420610638,TP,3.000000000000017
B_l25_atr150_rr300,2014-08-19 16:00:00+00:00,2014-08-19 16:00:00+00:00,2014-08-20 18:00:00+00:00,1,102.861,103.54177604495054,102.63407465168316,103.54177604495054,TP,2.999999999999996
B_l25_atr150_rr300,2014-09-01 12:00:00+00:00,2014-09-01 12:00:00+00:00,2014-09-02 14:00:00+00:00,1,104.294,105.03325356879611,104.04758214373463,105.03325356879611,TP,3.00000000000001
B_l25_atr150_rr300,2014-09-02 16:00:00+00:00,2014-09-02 16:00:00+00:00,2014-09-03 19:00:00+00:00,1,105.108,104.8316601228058,104.8316601228058,105.93701963158263,SL,-0.9999999999999908
B_l25_atr150_rr300,2014-09-10 08:00:00+00:00,2014-09-10 08:00:00+00:00,2014-09-12 16:00:00+00:00,1,106.631,107.242,106.2020851404077,107.9177445787769,FRIDAY,1.424525139046905
B_l25_atr150_rr300,2014-09-29 08:00:00+00:00,2014-09-29 08:00:00+00:00,2014-10-01 19:00:00+00:00,1,109.613,109.12724837949203,109.12724837949203,111.07025486152392,SL,-0.9999999999999938
B_l25_atr150_rr300,2014-10-23 12:00:00+00:00,2014-10-23 12:00:00+00:00,2014-10-24 16:00:00+00:00,1,107.621,108.064,107.14751890988744,109.04144327033767,FRIDAY,0.9356234266814937
B_l25_atr150_rr300,2014-10-30 08:00:00+00:00,2014-10-30 08:00:00+00:00,2014-10-31 05:00:00+00:00,1,109.18,110.43377731466043,108.76207422844654,110.43377731466043,TP,3.0
B_l25_atr150_rr300,2014-10-31 12:00:00+00:00,2014-10-31 12:00:00+00:00,2014-10-31 16:00:00+00:00,1,111.594,112.093,110.87963393182943,113.73709820451167,FRIDAY,0.698521419526425
B_l25_atr150_rr300,2014-11-03 12:00:00+00:00,2014-11-03 12:00:00+00:00,2014-11-07 16:00:00+00:00,1,113.625,114.965,112.82563420366282,116.02309738901157,FRIDAY,1.6763289174243876
B_l25_atr150_rr300,2014-11-11 08:00:00+00:00,2014-11-11 08:00:00+00:00,2014-11-11 19:00:00+00:00,1,115.794,115.05042691033002,115.05042691033002,118.02471926900994,SL,-1.0000000000000002
B_l25_atr150_rr300,2014-11-14 08:00:00+00:00,2014-11-14 08:00:00+00:00,2014-11-14 16:00:00+00:00,1,116.294,116.491,115.61775933043202,118.32272200870392,FRIDAY,0.2913164038564234
B_l25_atr150_rr300,2014-11-19 08:00:00+00:00,2014-11-19 08:00:00+00:00,2014-11-21 02:00:00+00:00,1,117.373,117.373,116.72962118567493,119.30313644297524,BE,0.0
B_l25_atr150_rr300,2014-12-03 12:00:00+00:00,2014-12-03 12:00:00+00:00,2014-12-05 13:00:00+00:00,1,119.45,120.93562916987095,118.95479027670969,120.93562916987095,TP,2.9999999999999867
B_l25_atr150_rr300,2014-12-22 12:00:00+00:00,2014-12-22 12:00:00+00:00,2014-12-26 16:00:00+00:00,1,119.731,120.446,118.90335939862827,122.21392180411516,FRIDAY,0.8639015519719191
B_l25_atr150_rr300,2015-02-10 16:00:00+00:00,2015-02-10 16:00:00+00:00,2015-02-12 08:00:00+00:00,1,119.272,119.272,118.65523749312202,121.12228752063396,BE,0.0
B_l25_atr150_rr300,2015-02-24 12:00:00+00:00,2015-02-24 12:00:00+00:00,2015-02-24 15:00:00+00:00,1,119.538,119.0654034417568,119.0654034417568,120.95578967472957,SL,-1.0000000000000135
B_l25_atr150_rr300,2015-03-02 16:00:00+00:00,2015-03-02 16:00:00+00:00,2015-03-03 02:00:00+00:00,1,120.124,119.7078624128752,119.7078624128752,121.37241276137436,SL,-1.0000000000000138
B_l25_atr150_rr300,2015-04-07 16:00:00+00:00,2015-04-07 16:00:00+00:00,2015-04-08 04:00:00+00:00,1,120.376,119.91418106985004,119.91418106985004,121.76145679044987,SL,-1.0000000000000109
B_l25_atr150_rr300,2015-05-05 12:00:00+00:00,2015-05-05 12:00:00+00:00,2015-05-05 12:00:00+00:00,1,120.485,120.07951743132632,120.07951743132632,121.70144770602103,SL,-1.0000000000000033
B_l25_atr150_rr300,2015-05-27 16:00:00+00:00,2015-05-27 16:00:00+00:00,2015-05-29 16:00:00+00:00,1,123.768,123.979,123.22226236449852,125.40521290650446,FRIDAY,0.38663267158789205
B_l25_atr150_rr300,2015-06-17 16:00:00+00:00,2015-06-17 16:00:00+00:00,2015-06-17 18:00:00+00:00,1,124.254,123.7963596125468,123.7963596125468,125.62692116235962,SL,-1.000000000000006
B_l25_atr150_rr300,2015-06-24 16:00:00+00:00,2015-06-24 16:00:00+00:00,2015-06-24 17:00:00+00:00,1,124.245,123.76797945939474,123.76797945939474,125.67606162181579,SL,-1.0000000000000138
B_l25_atr150_rr300,2015-07-15 16:00:00+00:00,2015-07-15 16:00:00+00:00,2015-07-17 16:00:00+00:00,1,123.889,124.011,123.39042523824382,125.38472428526852,FRIDAY,0.24469750448311645
B_l25_atr150_rr300,2015-07-20 12:00:00+00:00,2015-07-20 12:00:00+00:00,2015-07-21 14:00:00+00:00,1,124.234,123.89554250697331,123.89554250697331,125.24937247908004,SL,-1.0000000000000022
B_l25_atr150_rr300,2015-07-30 12:00:00+00:00,2015-07-30 12:00:00+00:00,2015-07-31 00:00:00+00:00,1,124.374,123.99855676771574,123.99855676771574,125.50032969685277,SL,-0.9999999999999833
B_l25_atr150_rr300,2015-11-04 16:00:00+00:00,2015-11-04 16:00:00+00:00,2015-11-06 13:00:00+00:00,1,121.614,123.00890109481006,121.14903296839665,123.00890109481006,TP,2.9999999999999956
B_l25_atr150_rr300,2015-11-17 16:00:00+00:00,2015-11-17 16:00:00+00:00,2015-11-19 11:00:00+00:00,1,123.443,123.0426658343702,123.0426658343702,124.6440024968894,SL,-0.9999999999999961
B_l25_atr150_rr300,2015-11-30 12:00:00+00:00,2015-11-30 12:00:00+00:00,2015-12-01 02:00:00+00:00,1,123.065,122.74407594810295,122.74407594810295,124.02777215569114,SL,-1.0000000000000095
B_l25_atr150_rr300,2015-12-02 16:00:00+00:00,2015-12-02 16:00:00+00:00,2015-12-03 13:00:00+00:00,1,123.465,123.0964030397216,123.0964030397216,124.57079088083523,SL,-0.9999999999999949
B_l25_atr150_rr300,2016-02-08 16:00:00+00:00,2016-02-08 16:00:00+00:00,2016-02-11 00:00:00+00:00,-1,115.57,112.8383179505872,116.4805606831376,112.8383179505872,TP,2.9999999999999933
B_l25_atr150_rr300,2016-02-24 16:00:00+00:00,2016-02-24 16:00:00+00:00,2016-02-24 20:00:00+00:00,-1,111.076,111.8491258950672,111.8491258950672,108.75662231479836,SL,-1.000000000000002
B_l25_atr150_rr300,2016-03-08 16:00:00+00:00,2016-03-08 16:00:00+00:00,2016-03-09 15:00:00+00:00,-1,112.447,113.15921499781591,113.15921499781591,110.31035500655229,SL,-1.0000000000000009
B_l25_atr150_rr300,2016-03-17 08:00:00+00:00,2016-03-17 08:00:00+00:00,2016-03-18 16:00:00+00:00,-1,111.758,111.395,112.49702857666097,109.5409142700171,FRIDAY,0.4911853363507053
B_l25_atr150_rr300,2016-03-30 08:00:00+00:00,2016-03-30 08:00:00+00:00,2016-03-30 12:00:00+00:00,-1,112.073,112.58668221072715,112.58668221072715,110.53195336781853,SL,-1.000000000000001
B_l25_atr150_rr300,2016-04-04 16:00:00+00:00,2016-04-04 16:00:00+00:00,2016-04-06 15:00:00+00:00,-1,111.184,109.58671011191203,111.71642996269598,109.58671011191203,TP,2.9999999999999902
B_l25_atr150_rr300,2016-04-07 08:00:00+00:00,2016-04-07 08:00:00+00:00,2016-04-08 16:00:00+00:00,-1,108.566,108.381,109.24937561190569,106.51587316428294,FRIDAY,0.2707149578898547
B_l25_atr150_rr300,2016-05-03 08:00:00+00:00,2016-05-03 08:00:00+00:00,2016-05-03 15:00:00+00:00,-1,105.577,106.34224407918654,106.34224407918654,103.28126776244035,SL,-0.9999999999999952
B_l25_atr150_rr300,2016-06-02 16:00:00+00:00,2016-06-02 16:00:00+00:00,2016-06-03 14:00:00+00:00,-1,108.749,106.83151343071735,109.38816218976088,106.83151343071735,TP,2.999999999999999
B_l25_atr150_rr300,2016-06-09 08:00:00+00:00,2016-06-09 08:00:00+00:00,2016-06-09 19:00:00+00:00,-1,106.363,106.99846530700825,106.99846530700825,104.45660407897526,SL,-1.0000000000000004
B_l25_atr150_rr300,2016-07-05 08:00:00+00:00,2016-07-05 08:00:00+00:00,2016-07-08 13:00:00+00:00,-1,101.74,100.08889344745442,102.29036885084852,100.08889344745442,TP,2.999999999999998
B_l25_atr150_rr300,2016-08-02 08:00:00+00:00,2016-08-02 08:00:00+00:00,2016-08-05 16:00:00+00:00,-1,101.663,101.747,102.65542423219652,98.68572730341043,FRIDAY,-0.08464122224634398
B_l25_atr150_rr300,2016-08-16 08:00:00+00:00,2016-08-16 08:00:00+00:00,2016-08-17 04:00:00+00:00,-1,100.319,100.90599354162279,100.90599354162279,98.55801937513162,SL,-0.9999999999999939
B_l25_atr150_rr300,2016-09-21 12:00:00+00:00,2016-09-21 12:00:00+00:00,2016-09-23 16:00:00+00:00,-1,100.928,101.046,101.68732771378986,98.65001685863042,FRIDAY,-0.1554006232843301
B_l25_atr150_rr300,2016-12-09 12:00:00+00:00,2016-12-09 12:00:00+00:00,2016-12-09 16:00:00+00:00,1,114.97,115.182,114.2340913327934,117.1777260016198,FRIDAY,0.2880792270115849
B_l25_atr150_rr300,2016-12-12 08:00:00+00:00,2016-12-12 08:00:00+00:00,2016-12-12 17:00:00+00:00,1,115.841,115.10250483017263,115.10250483017263,118.05648550948206,SL,-1.000000000000006
B_l25_atr150_rr300,2016-12-15 12:00:00+00:00,2016-12-15 12:00:00+00:00,2016-12-16 16:00:00+00:00,1,118.358,118.375,117.47009861218396,121.02170416344815,FRIDAY,0.019146270332801744
B_l25_atr150_rr300,2017-01-03 08:00:00+00:00,2017-01-03 08:00:00+00:00,2017-01-03 18:00:00+00:00,1,117.841,117.25233656309287,117.25233656309287,119.60699031072137,SL,-0.999999999999997
B_l25_atr150_rr300,2017-01-27 08:00:00+00:00,2017-01-27 08:00:00+00:00,2017-01-27 16:00:00+00:00,1,115.219,115.061,114.37655659346582,117.7463302196025,FRIDAY,-0.18754969031095278
B_l25_atr150_rr300,2017-03-10 08:00:00+00:00,2017-03-10 08:00:00+00:00,2017-03-10 14:00:00+00:00,1,115.409,114.94186559281978,114.94186559281978,116.81040322154067,SL,-1.000000000000009
B_l25_atr150_rr300,2017-05-02 08:00:00+00:00,2017-05-02 08:00:00+00:00,2017-05-05 04:00:00+00:00,1,112.172,112.172,111.71780778832803,113.53457663501588,BE,0.0
B_l25_atr150_rr300,2017-05-09 08:00:00+00:00,2017-05-09 08:00:00+00:00,2017-05-11 14:00:00+00:00,1,113.639,113.639,113.17951810586314,115.01744568241055,BE,0.0
B_l25_atr150_rr300,2017-06-29 08:00:00+00:00,2017-06-29 08:00:00+00:00,2017-06-29 16:00:00+00:00,1,112.506,112.06552311726753,112.06552311726753,113.82743064819739,SL,-1.000000000000016
B_l25_atr150_rr300,2017-07-03 12:00:00+00:00,2017-07-03 12:00:00+00:00,2017-07-07 16:00:00+00:00,1,112.982,114.099,112.45784920030476,114.55445239908569,FRIDAY,2.131066099010985
B_l25_atr150_rr300,2017-07-11 08:00:00+00:00,2017-07-11 08:00:00+00:00,2017-07-11 16:00:00+00:00,1,114.316,113.87654926868044,113.87654926868044,115.63435219395869,SL,-1.0000000000000062
B_l25_atr150_rr300,2017-08-18 08:00:00+00:00,2017-08-18 08:00:00+00:00,2017-08-18 16:00:00+00:00,-1,109.05,109.31,109.59328647015296,107.42014058954109,FRIDAY,-0.47856888452753066
B_l25_atr150_rr300,2017-09-05 16:00:00+00:00,2017-09-05 16:00:00+00:00,2017-09-08 16:00:00+00:00,-1,108.946,107.715,109.4897045654176,107.31488630374722,FRIDAY,2.26409722907976
B_l25_atr150_rr300,2017-10-18 12:00:00+00:00,2017-10-18 12:00:00+00:00,2017-10-19 10:00:00+00:00,1,112.826,112.46003261026334,112.46003261026334,113.92390216920997,SL,-0.9999999999999915
B_l25_atr150_rr300,2017-10-20 08:00:00+00:00,2017-10-20 08:00:00+00:00,2017-10-20 16:00:00+00:00,1,113.326,113.5,112.89554209949797,114.61737370150607,FRIDAY,0.4042207142605066
B_l25_atr150_rr300,2017-12-08 08:00:00+00:00,2017-12-08 08:00:00+00:00,2017-12-08 16:00:00+00:00,1,113.473,113.522,113.0382628369916,114.77721148902516,FRIDAY,0.11271178120804208
B_l25_atr150_rr300,2017-12-20 08:00:00+00:00,2017-12-20 08:00:00+00:00,2017-12-22 16:00:00+00:00,1,113.136,113.378,112.79206263879207,114.16781208362376,FRIDAY,0.7036164932768344
B_l25_atr150_rr300,2018-02-13 12:00:00+00:00,2018-02-13 12:00:00+00:00,2018-02-16 04:00:00+00:00,-1,107.646,105.76728457587184,108.27223847470938,105.76728457587184,TP,2.999999999999992
B_l25_atr150_rr300,2018-03-02 08:00:00+00:00,2018-03-02 08:00:00+00:00,2018-03-02 16:00:00+00:00,-1,105.736,105.472,106.27080873490627,104.13157379528121,FRIDAY,0.4936344206238185
B_l25_atr150_rr300,2018-03-16 08:00:00+00:00,2018-03-16 08:00:00+00:00,2018-03-16 14:00:00+00:00,-1,105.656,106.15668631513068,106.15668631513068,104.15394105460796,SL,-0.999999999999994
B_l25_atr150_rr300,2018-03-22 16:00:00+00:00,2018-03-22 16:00:00+00:00,2018-03-22 18:00:00+00:00,-1,105.334,105.81022093376649,105.81022093376649,103.90533719870054,SL,-0.9999999999999928
B_l25_atr150_rr300,2018-07-10 12:00:00+00:00,2018-07-10 12:00:00+00:00,2018-07-10 21:00:00+00:00,1,111.264,110.9510225215163,110.9510225215163,112.20293243545112,SL,-0.9999999999999787
B_l25_atr150_rr300,2018-07-12 12:00:00+00:00,2018-07-12 12:00:00+00:00,2018-07-13 16:00:00+00:00,1,112.505,112.392,112.06586101256002,113.82241696231992,FRIDAY,-0.25732172098576306
B_l25_atr150_rr300,2018-07-17 16:00:00+00:00,2018-07-17 16:00:00+00:00,2018-07-19 17:00:00+00:00,1,112.812,112.43174507512683,112.43174507512683,113.95276477461951,SL,-1.0000000000000002
B_l25_atr150_rr300,2018-07-31 12:00:00+00:00,2018-07-31 12:00:00+00:00,2018-08-03 15:00:00+00:00,1,111.513,111.10786369414525,111.10786369414525,112.72840891756427,SL,-1.0000000000000049
B_l25_atr150_rr300,2018-09-18 16:00:00+00:00,2018-09-18 16:00:00+00:00,2018-09-21 16:00:00+00:00,1,112.309,112.635,111.92816906870166,113.45149279389499,FRIDAY,0.8560229046748034
B_l25_atr150_rr300,2018-10-01 08:00:00+00:00,2018-10-01 08:00:00+00:00,2018-10-02 07:00:00+00:00,1,114.035,113.68741937138206,113.68741937138206,115.0777418858538,SL,-0.9999999999999993
B_l25_atr150_rr300,2018-10-03 16:00:00+00:00,2018-10-03 16:00:00+00:00,2018-10-04 14:00:00+00:00,1,114.191,113.83736923906686,113.83736923906686,115.25189228279945,SL,-0.9999999999999863
B_l25_atr150_rr300,2018-10-22 08:00:00+00:00,2018-10-22 08:00:00+00:00,2018-10-23 06:00:00+00:00,1,112.756,112.38344246575983,112.38344246575983,113.8736726027205,SL,-1.0000000000000184
B_l25_atr150_rr300,2018-10-30 08:00:00+00:00,2018-10-30 08:00:00+00:00,2018-11-02 16:00:00+00:00,1,112.808,113.097,112.34803981095403,114.18788056713792,FRIDAY,0.6283152474552607
B_l25_atr150_rr300,2018-11-12 08:00:00+00:00,2018-11-12 08:00:00+00:00,2018-11-12 13:00:00+00:00,1,114.167,113.83597316904488,113.83597316904488,115.16008049286538,SL,-1.0000000000000024
B_l25_atr150_rr300,2018-11-27 16:00:00+00:00,2018-11-27 16:00:00+00:00,2018-11-28 17:00:00+00:00,1,113.786,113.49199584854098,113.49199584854098,114.66801245437708,SL,-0.9999999999999801
B_l25_atr150_rr300,2018-12-13 16:00:00+00:00,2018-12-13 16:00:00+00:00,2018-12-14 16:00:00+00:00,1,113.641,113.404,113.32808073882558,114.57975778352329,FRIDAY,-0.7573838667217699
B_l25_atr150_rr300,2019-01-31 08:00:00+00:00,2019-01-31 08:00:00+00:00,2019-02-01 14:00:00+00:00,-1,108.735,109.12065211924198,109.12065211924198,107.57804364227407,SL,-1.0000000000000155
B_l25_atr150_rr300,2019-05-31 08:00:00+00:00,2019-05-31 08:00:00+00:00,2019-05-31 16:00:00+00:00,-1,108.774,108.656,109.14119014957166,107.67242955128505,FRIDAY,0.3213593832450259
B_l25_atr150_rr300,2019-08-12 12:00:00+00:00,2019-08-12 12:00:00+00:00,2019-08-13 13:00:00+00:00,-1,105.134,105.66676490110589,105.66676490110589,103.53570529668231,SL,-0.9999999999999921
B_l25_atr150_rr300,2019-12-26 16:00:00+00:00,2019-12-26 16:00:00+00:00,2019-12-27 00:00:00+00:00,1,109.637,109.4906208199195,109.4906208199195,110.07613754024149,SL,-1.0000000000000344
B_l25_atr150_rr300,2020-01-13 12:00:00+00:00,2020-01-13 12:00:00+00:00,2020-01-17 16:00:00+00:00,1,109.851,110.165,109.5386205179754,110.78813844607376,FRIDAY,1.0051876581807333
