candidate,signal_dt,entry_dt,exit_dt,side,entry,exit,stop,target,reason,r
C_l25_atr175_rr250,2013-11-12 08:00:00+00:00,2013-11-12 08:00:00+00:00,2013-11-13 13:00:00+00:00,1,99.688,99.37518133716581,99.37518133716581,100.47004665708548,SL,-1.0000000000000022
C_l25_atr175_rr250,2013-11-14 12:00:00+00:00,2013-11-14 12:00:00+00:00,2013-11-15 16:00:00+00:00,1,99.957,100.276,99.52873160837552,101.02767097906118,FRIDAY,0.7448600135769908
C_l25_atr175_rr250,2013-11-21 08:00:00+00:00,2013-11-21 08:00:00+00:00,2013-11-22 16:00:00+00:00,1,100.733,101.24,100.26990929657129,101.89072675857182,FRIDAY,1.0948179184901887
C_l25_atr175_rr250,2013-11-27 16:00:00+00:00,2013-11-27 16:00:00+00:00,2013-11-29 16:00:00+00:00,1,102.109,102.358,101.70390086546833,103.12174783632916,FRIDAY,0.6146643593496646
C_l25_atr175_rr250,2013-12-02 16:00:00+00:00,2013-12-02 16:00:00+00:00,2013-12-03 09:00:00+00:00,1,102.975,102.70375492231078,102.70375492231078,103.65311269422305,SL,-0.9999999999999779
C_l25_atr175_rr250,2013-12-25 08:00:00+00:00,2013-12-25 08:00:00+00:00,2013-12-27 16:00:00+00:00,1,104.44,104.971,104.1814075378862,105.08648115528447,FRIDAY,2.0534241240425186
C_l25_atr175_rr250,2014-01-08 08:00:00+00:00,2014-01-08 08:00:00+00:00,2014-01-09 16:00:00+00:00,1,105.067,104.61491727750192,104.61491727750192,106.1972068062452,SL,-0.9999999999999852
C_l25_atr175_rr250,2014-01-15 16:00:00+00:00,2014-01-15 16:00:00+00:00,2014-01-17 16:00:00+00:00,1,104.477,104.267,103.97695039427929,105.72712401430181,FRIDAY,-0.41995833532822374
C_l25_atr175_rr250,2014-04-01 16:00:00+00:00,2014-04-01 16:00:00+00:00,2014-04-04 15:00:00+00:00,1,103.52,103.52,103.21807228070006,104.27481929824985,BE,0.0
C_l25_atr175_rr250,2014-07-30 12:00:00+00:00,2014-07-30 12:00:00+00:00,2014-07-30 14:00:00+00:00,1,102.229,102.74451311492314,102.02279475403074,102.74451311492314,TP,2.4999999999999987
C_l25_atr175_rr250,2014-08-19 16:00:00+00:00,2014-08-19 16:00:00+00:00,2014-08-20 18:00:00+00:00,1,102.861,103.52286559925747,102.59625376029702,103.52286559925747,TP,2.5000000000000115
C_l25_atr175_rr250,2014-09-01 12:00:00+00:00,2014-09-01 12:00:00+00:00,2014-09-02 10:00:00+00:00,1,104.294,105.01271874744066,104.00651250102374,105.01271874744066,TP,2.499999999999986
C_l25_atr175_rr250,2014-09-02 12:00:00+00:00,2014-09-02 12:00:00+00:00,2014-09-04 23:00:00+00:00,1,104.908,105.67065410144335,104.60293835942267,105.67065410144335,TP,2.5000000000000067
C_l25_atr175_rr250,2014-09-10 08:00:00+00:00,2014-09-10 08:00:00+00:00,2014-09-12 16:00:00+00:00,1,106.631,107.242,106.13059933047565,107.88200167381088,FRIDAY,1.22102154775449
C_l25_atr175_rr250,2014-09-29 08:00:00+00:00,2014-09-29 08:00:00+00:00,2014-10-01 19:00:00+00:00,1,109.613,109.04628977607403,109.04628977607403,111.02977555981492,SL,-0.999999999999998
C_l25_atr175_rr250,2014-10-23 12:00:00+00:00,2014-10-23 12:00:00+00:00,2014-10-24 16:00:00+00:00,1,107.621,108.064,107.06860539486868,109.00198651282828,FRIDAY,0.8019629371555661
C_l25_atr175_rr250,2014-10-30 08:00:00+00:00,2014-10-30 08:00:00+00:00,2014-10-31 05:00:00+00:00,1,109.18,110.39895016703097,108.69241993318762,110.39895016703097,TP,2.4999999999999987
C_l25_atr175_rr250,2014-10-31 12:00:00+00:00,2014-10-31 12:00:00+00:00,2014-10-31 16:00:00+00:00,1,111.594,112.093,110.76057292046768,113.67756769883079,FRIDAY,0.5987326453083642
C_l25_atr175_rr250,2014-11-03 12:00:00+00:00,2014-11-03 12:00:00+00:00,2014-11-07 16:00:00+00:00,1,113.625,114.965,112.69240657093995,115.95648357265013,FRIDAY,1.4368533577923321
C_l25_atr175_rr250,2014-11-11 08:00:00+00:00,2014-11-11 08:00:00+00:00,2014-11-12 13:00:00+00:00,1,115.794,114.92649806205169,114.92649806205169,117.96275484487077,SL,-0.9999999999999948
C_l25_atr175_rr250,2014-11-14 08:00:00+00:00,2014-11-14 08:00:00+00:00,2014-11-14 16:00:00+00:00,1,116.294,116.491,115.5050525521707,118.26636861957326,FRIDAY,0.2496997747340772
C_l25_atr175_rr250,2014-11-19 08:00:00+00:00,2014-11-19 08:00:00+00:00,2014-11-21 02:00:00+00:00,1,117.373,117.373,116.62239138328741,119.24952154178149,BE,0.0
C_l25_atr175_rr250,2014-12-03 12:00:00+00:00,2014-12-03 12:00:00+00:00,2014-12-05 13:00:00+00:00,1,119.45,120.89436169293009,118.87225532282797,120.89436169293009,TP,2.4999999999999885
C_l25_atr175_rr250,2014-12-22 12:00:00+00:00,2014-12-22 12:00:00+00:00,2014-12-26 16:00:00+00:00,1,119.731,120.446,118.76541929839965,122.14495175400086,FRIDAY,0.7404870445473593
C_l25_atr175_rr250,2015-02-10 16:00:00+00:00,2015-02-10 16:00:00+00:00,2015-02-12 08:00:00+00:00,1,119.272,119.272,118.5524437419757,121.07089064506079,BE,0.0
C_l25_atr175_rr250,2015-02-24 12:00:00+00:00,2015-02-24 12:00:00+00:00,2015-02-24 16:00:00+00:00,1,119.538,118.98663734871627,118.98663734871627,120.9164066282093,SL,-1.000000000000005
C_l25_atr175_rr250,2015-03-02 16:00:00+00:00,2015-03-02 16:00:00+00:00,2015-03-03 02:00:00+00:00,1,120.124,119.63850614835441,119.63850614835441,121.33773462911397,SL,-0.9999999999999992
C_l25_atr175_rr250,2015-04-07 16:00:00+00:00,2015-04-07 16:00:00+00:00,2015-04-08 04:00:00+00:00,1,120.376,119.8372112481584,119.8372112481584,121.72297187960405,SL,-0.9999999999999889
C_l25_atr175_rr250,2015-05-05 12:00:00+00:00,2015-05-05 12:00:00+00:00,2015-05-05 14:00:00+00:00,1,120.485,120.01193700321404,120.01193700321404,121.66765749196489,SL,-1.0000000000000033
C_l25_atr175_rr250,2015-05-27 16:00:00+00:00,2015-05-27 16:00:00+00:00,2015-05-29 16:00:00+00:00,1,123.768,123.979,123.13130609191494,125.35973477021267,FRIDAY,0.33139943278962175
C_l25_atr175_rr250,2015-06-17 16:00:00+00:00,2015-06-17 16:00:00+00:00,2015-06-17 18:00:00+00:00,1,124.254,123.72008621463793,123.72008621463793,125.58878446340519,SL,-0.9999999999999971
C_l25_atr175_rr250,2015-06-24 16:00:00+00:00,2015-06-24 16:00:00+00:00,2015-06-25 03:00:00+00:00,1,124.245,123.68847603596053,123.68847603596053,125.63630991009867,SL,-1.0000000000000009
C_l25_atr175_rr250,2015-07-15 16:00:00+00:00,2015-07-15 16:00:00+00:00,2015-07-17 16:00:00+00:00,1,123.889,124.011,123.30732944461779,125.3431763884555,FRIDAY,0.20974071812838552
C_l25_atr175_rr250,2015-07-20 12:00:00+00:00,2015-07-20 12:00:00+00:00,2015-07-21 14:00:00+00:00,1,124.234,123.8391329248022,123.8391329248022,125.22116768799448,SL,-1.000000000000002
C_l25_atr175_rr250,2015-07-30 12:00:00+00:00,2015-07-30 12:00:00+00:00,2015-07-31 00:00:00+00:00,1,124.374,123.93598289566836,123.93598289566836,125.46904276082908,SL,-0.9999999999999941
C_l25_atr175_rr250,2015-11-04 16:00:00+00:00,2015-11-04 16:00:00+00:00,2015-11-06 13:00:00+00:00,1,121.614,122.97015384217644,121.07153846312943,122.97015384217644,TP,2.4999999999999964
C_l25_atr175_rr250,2015-11-17 16:00:00+00:00,2015-11-17 16:00:00+00:00,2015-11-19 14:00:00+00:00,1,123.443,122.9759434734319,122.9759434734319,124.61064131642026,SL,-0.9999999999999961
C_l25_atr175_rr250,2015-11-30 12:00:00+00:00,2015-11-30 12:00:00+00:00,2015-12-01 02:00:00+00:00,1,123.065,122.6905886061201,122.6905886061201,124.00102848469972,SL,-1.0000000000000158
C_l25_atr175_rr250,2015-12-02 16:00:00+00:00,2015-12-02 16:00:00+00:00,2015-12-03 13:00:00+00:00,1,123.465,123.03497021300852,123.03497021300852,124.5400744674787,SL,-1.000000000000006
C_l25_atr175_rr250,2016-02-08 16:00:00+00:00,2016-02-08 16:00:00+00:00,2016-02-11 00:00:00+00:00,-1,115.57,112.91419800751532,116.63232079699387,112.91419800751532,TP,2.4999999999999996
C_l25_atr175_rr250,2016-02-24 16:00:00+00:00,2016-02-24 16:00:00+00:00,2016-02-24 20:00:00+00:00,-1,111.076,111.97798021091174,111.97798021091174,108.82104947272063,SL,-1.000000000000002
C_l25_atr175_rr250,2016-03-08 16:00:00+00:00,2016-03-08 16:00:00+00:00,2016-03-09 18:00:00+00:00,-1,112.447,113.2779174974519,113.2779174974519,110.36970625637028,SL,-1.0000000000000038
C_l25_atr175_rr250,2016-03-17 08:00:00+00:00,2016-03-17 08:00:00+00:00,2016-03-18 16:00:00+00:00,-1,111.758,111.395,112.62020000610445,109.60249998473884,FRIDAY,0.4210160025863188
C_l25_atr175_rr250,2016-03-30 08:00:00+00:00,2016-03-30 08:00:00+00:00,2016-03-30 12:00:00+00:00,-1,112.073,112.67229591251501,112.67229591251501,110.57476021871246,SL,-1.0000000000000089
C_l25_atr175_rr250,2016-04-04 16:00:00+00:00,2016-04-04 16:00:00+00:00,2016-04-06 15:00:00+00:00,-1,111.184,109.63107927547001,111.80516828981199,109.63107927547001,TP,2.5000000000000098
C_l25_atr175_rr250,2016-04-07 08:00:00+00:00,2016-04-07 08:00:00+00:00,2016-04-08 16:00:00+00:00,-1,108.566,108.381,109.3632715472233,106.57282113194174,FRIDAY,0.2320413924770183
C_l25_atr175_rr250,2016-05-03 08:00:00+00:00,2016-05-03 08:00:00+00:00,2016-05-03 18:00:00+00:00,-1,105.577,106.46978475905097,106.46978475905097,103.34503810237257,SL,-0.9999999999999952
C_l25_atr175_rr250,2016-06-02 16:00:00+00:00,2016-06-02 16:00:00+00:00,2016-06-03 14:00:00+00:00,-1,108.749,106.88477694653076,109.49468922138769,106.88477694653076,TP,2.499999999999991
C_l25_atr175_rr250,2016-06-09 08:00:00+00:00,2016-06-09 08:00:00+00:00,2016-06-09 19:00:00+00:00,-1,106.363,107.10437619150962,107.10437619150962,104.50955952122595,SL,-0.9999999999999939
C_l25_atr175_rr250,2016-07-05 08:00:00+00:00,2016-07-05 08:00:00+00:00,2016-07-08 13:00:00+00:00,-1,101.74,100.13475751835847,102.3820969926566,100.13475751835847,TP,2.4999999999999956
C_l25_atr175_rr250,2016-08-02 08:00:00+00:00,2016-08-02 08:00:00+00:00,2016-08-05 16:00:00+00:00,-1,101.663,101.747,102.82082827089594,98.76842932276014,FRIDAY,-0.07254961906829484
C_l25_atr175_rr250,2016-08-16 08:00:00+00:00,2016-08-16 08:00:00+00:00,2016-08-17 05:00:00+00:00,-1,100.319,101.00382579855993,101.00382579855993,98.6069355036002,SL,-1.0000000000000044
C_l25_atr175_rr250,2016-09-21 12:00:00+00:00,2016-09-21 12:00:00+00:00,2016-09-23 16:00:00+00:00,-1,100.928,101.046,101.81388233275483,98.71329416811291,FRIDAY,-0.1332005342437115
C_l25_atr175_rr250,2016-12-09 12:00:00+00:00,2016-12-09 12:00:00+00:00,2016-12-09 16:00:00+00:00,1,114.97,115.182,114.11143988825897,117.11640027935259,FRIDAY,0.24692505172421564
C_l25_atr175_rr250,2016-12-12 08:00:00+00:00,2016-12-12 08:00:00+00:00,2016-12-12 17:00:00+00:00,1,115.841,114.97942230186808,114.97942230186808,117.99494424532978,SL,-0.9999999999999951
C_l25_atr175_rr250,2016-12-15 12:00:00+00:00,2016-12-15 12:00:00+00:00,2016-12-16 16:00:00+00:00,1,118.358,118.375,117.32211504754795,120.94771238113015,FRIDAY,0.01641108885668721
C_l25_atr175_rr250,2017-01-03 08:00:00+00:00,2017-01-03 08:00:00+00:00,2017-01-04 14:00:00+00:00,1,117.841,117.15422599027501,117.15422599027501,119.55793502431246,SL,-1.0000000000000038
C_l25_atr175_rr250,2017-01-27 08:00:00+00:00,2017-01-27 08:00:00+00:00,2017-01-27 16:00:00+00:00,1,115.219,115.061,114.23614935904347,117.6761266023913,FRIDAY,-0.1607568774093881
C_l25_atr175_rr250,2017-03-10 08:00:00+00:00,2017-03-10 08:00:00+00:00,2017-03-10 14:00:00+00:00,1,115.409,114.86400985828975,114.86400985828975,116.77147535427565,SL,-1.0000000000000002
C_l25_atr175_rr250,2017-05-02 08:00:00+00:00,2017-05-02 08:00:00+00:00,2017-05-05 16:00:00+00:00,1,112.172,112.628,111.6421090863827,113.49672728404322,FRIDAY,0.8605544807083552
C_l25_atr175_rr250,2017-05-09 08:00:00+00:00,2017-05-09 08:00:00+00:00,2017-05-12 16:00:00+00:00,1,113.639,113.296,113.10293779017367,114.97915552456581,FRIDAY,-0.6398511100252965
C_l25_atr175_rr250,2017-06-29 08:00:00+00:00,2017-06-29 08:00:00+00:00,2017-06-29 16:00:00+00:00,1,112.506,111.9921103034788,111.9921103034788,113.79072424130301,SL,-0.9999999999999977
C_l25_atr175_rr250,2017-07-03 12:00:00+00:00,2017-07-03 12:00:00+00:00,2017-07-07 16:00:00+00:00,1,112.982,114.099,112.3704907336889,114.51077316577776,FRIDAY,1.8266280848665586
C_l25_atr175_rr250,2017-07-11 08:00:00+00:00,2017-07-11 08:00:00+00:00,2017-07-11 17:00:00+00:00,1,114.316,113.80330748012717,113.80330748012717,115.59773129968207,SL,-1.0000000000000062
C_l25_atr175_rr250,2017-08-18 08:00:00+00:00,2017-08-18 08:00:00+00:00,2017-08-18 16:00:00+00:00,-1,109.05,109.31,109.68383421517846,107.46541446205384,FRIDAY,-0.41020190102359766
C_l25_atr175_rr250,2017-09-05 16:00:00+00:00,2017-09-05 16:00:00+00:00,2017-09-08 12:00:00+00:00,-1,108.946,107.360195017532,109.5803219929872,107.360195017532,TP,2.5000000000000036
C_l25_atr175_rr250,2017-10-18 12:00:00+00:00,2017-10-18 12:00:00+00:00,2017-10-19 12:00:00+00:00,1,112.826,112.39903804530722,112.39903804530722,113.8934048867319,SL,-1.0000000000000135
C_l25_atr175_rr250,2017-10-20 08:00:00+00:00,2017-10-20 08:00:00+00:00,2017-10-20 16:00:00+00:00,1,113.326,113.5,112.82379911608096,114.58150220979756,FRIDAY,0.3464748979375771
C_l25_atr175_rr250,2017-12-08 08:00:00+00:00,2017-12-08 08:00:00+00:00,2017-12-08 16:00:00+00:00,1,113.473,113.522,112.96580664315688,114.74098339210781,FRIDAY,0.09661009817832178
C_l25_atr175_rr250,2017-12-20 08:00:00+00:00,2017-12-20 08:00:00+00:00,2017-12-22 16:00:00+00:00,1,113.136,113.378,112.73473974525743,114.13915063685643,FRIDAY,0.6030998513801439
C_l25_atr175_rr250,2018-02-13 12:00:00+00:00,2018-02-13 12:00:00+00:00,2018-02-16 04:00:00+00:00,-1,107.646,105.81947111543096,108.37661155382762,105.81947111543096,TP,2.499999999999992
C_l25_atr175_rr250,2018-03-02 08:00:00+00:00,2018-03-02 08:00:00+00:00,2018-03-02 16:00:00+00:00,-1,105.736,105.472,106.35994352405731,104.17614118985674,FRIDAY,0.4231152176775587
C_l25_atr175_rr250,2018-03-16 08:00:00+00:00,2018-03-16 08:00:00+00:00,2018-03-16 16:00:00+00:00,-1,105.656,106.087,106.24013403431914,104.19566491420218,FRIDAY,-0.7378443553667856
C_l25_atr175_rr250,2018-03-22 16:00:00+00:00,2018-03-22 16:00:00+00:00,2018-03-23 16:00:00+00:00,-1,105.334,104.839,105.88959108939424,103.94502227651441,FRIDAY,0.8909430144743792
C_l25_atr175_rr250,2018-07-10 12:00:00+00:00,2018-07-10 12:00:00+00:00,2018-07-10 21:00:00+00:00,1,111.264,110.89885960843567,110.89885960843567,112.17685097891082,SL,-0.9999999999999917
C_l25_atr175_rr250,2018-07-12 12:00:00+00:00,2018-07-12 12:00:00+00:00,2018-07-13 16:00:00+00:00,1,112.505,112.392,111.99267118132002,113.78582204669992,FRIDAY,-0.22056147513065402
C_l25_atr175_rr250,2018-07-17 16:00:00+00:00,2018-07-17 16:00:00+00:00,2018-07-19 17:00:00+00:00,1,112.812,112.36836925431463,112.36836925431463,113.92107686421342,SL,-1.0000000000000056
C_l25_atr175_rr250,2018-07-31 12:00:00+00:00,2018-07-31 12:00:00+00:00,2018-08-03 16:00:00+00:00,1,111.513,111.128,111.04034097650279,112.69464755874303,FRIDAY,-0.8145406749063735
C_l25_atr175_rr250,2018-09-18 16:00:00+00:00,2018-09-18 16:00:00+00:00,2018-09-21 16:00:00+00:00,1,112.309,112.635,111.86469724681861,113.41975688295346,FRIDAY,0.7337339182926886
C_l25_atr175_rr250,2018-10-01 08:00:00+00:00,2018-10-01 08:00:00+00:00,2018-10-02 08:00:00+00:00,1,114.035,113.62948926661241,113.62948926661241,115.04877683346896,SL,-0.9999999999999936
C_l25_atr175_rr250,2018-10-03 16:00:00+00:00,2018-10-03 16:00:00+00:00,2018-10-04 14:00:00+00:00,1,114.191,113.77843077891133,113.77843077891133,115.22242305272168,SL,-1.0000000000000036
C_l25_atr175_rr250,2018-10-22 08:00:00+00:00,2018-10-22 08:00:00+00:00,2018-10-23 07:00:00+00:00,1,112.756,112.32134954338648,112.32134954338648,113.84262614153381,SL,-0.9999999999999966
C_l25_atr175_rr250,2018-10-30 08:00:00+00:00,2018-10-30 08:00:00+00:00,2018-11-02 16:00:00+00:00,1,112.808,113.097,112.27137977944638,114.14955055138408,FRIDAY,0.5385559263902234
C_l25_atr175_rr250,2018-11-12 08:00:00+00:00,2018-11-12 08:00:00+00:00,2018-11-12 13:00:00+00:00,1,114.167,113.78080203055235,113.78080203055235,115.1324949236191,SL,-1.0000000000000149
C_l25_atr175_rr250,2018-11-27 16:00:00+00:00,2018-11-27 16:00:00+00:00,2018-11-28 17:00:00+00:00,1,113.786,113.44299515663114,113.44299515663114,114.64351210842216,SL,-0.999999999999987
C_l25_atr175_rr250,2018-12-13 16:00:00+00:00,2018-12-13 16:00:00+00:00,2018-12-14 16:00:00+00:00,1,113.641,113.404,113.27592752862984,114.55368117842542,FRIDAY,-0.6491861714758028
C_l25_atr175_rr250,2019-01-31 08:00:00+00:00,2019-01-31 08:00:00+00:00,2019-02-01 15:00:00+00:00,-1,108.735,109.18492747244898,109.18492747244898,107.61018131887757,SL,-1.0000000000000102
C_l25_atr175_rr250,2019-05-31 08:00:00+00:00,2019-05-31 08:00:00+00:00,2019-05-31 16:00:00+00:00,-1,108.774,108.656,109.20238850783359,107.70302873041601,FRIDAY,0.27545089992430793
C_l25_atr175_rr250,2019-08-12 12:00:00+00:00,2019-08-12 12:00:00+00:00,2019-08-13 13:00:00+00:00,-1,105.134,105.75555905129022,105.75555905129022,103.58010237177447,SL,-1.000000000000011
C_l25_atr175_rr250,2019-12-26 16:00:00+00:00,2019-12-26 16:00:00+00:00,2019-12-27 00:00:00+00:00,1,109.637,109.4662242899061,109.4662242899061,110.06393927523479,SL,-0.9999999999999653
C_l25_atr175_rr250,2020-01-13 12:00:00+00:00,2020-01-13 12:00:00+00:00,2020-01-17 16:00:00+00:00,1,109.851,110.165,109.48655727097132,110.76210682257172,FRIDAY,0.8615894212977713
C_l25_atr175_rr250,2020-02-19 08:00:00+00:00,2020-02-19 08:00:00+00:00,2020-02-19 13:00:00+00:00,1,110.12,110.74533807055111,109.86986477177956,110.74533807055111,TP,2.500000000000018
