year,trades,trades_per_month,wins,losses,win_rate,expectancy_r,profit_factor,avg_win_r,avg_loss_r,max_dd_pct,total_return_pct,cagr,longest_loss_streak
2013,6,3.0,4,2,0.6666666666666666,0.5431768030059824,2.629530409017924,1.3147652045089808,-1.0000000000000144,0.0050000000000000044,0.016294242878165388,0.14018326066157694,1
2014,18,1.5,11,7,0.6111111111111112,0.9111258592939626,4.652659915066214,1.8991106235006876,-0.6414216273166052,0.0050000000000000044,0.08470025317612695,0.08802499493646465,2
2015,15,1.3636363636363635,3,12,0.2,-0.4912446549286029,0.3301209250973626,1.2104433920236681,-0.9166666666666705,0.03641570891277923,-0.03641570891277923,-0.04489025083115494,4
2016,17,1.5454545454545454,8,9,0.47058823529411764,0.3428872909443679,1.8051174386032847,1.6336407239481159,-0.8044490939478526,0.012505853330962768,0.02901982018687077,0.03405618785395381,3
2017,14,1.1666666666666667,5,9,0.35714285714285715,-0.0036004470001696804,0.9911039175519175,1.1231424633672256,-0.6295687305376114,0.010903394410750611,-0.000446285739348129,-0.0004617694160313768,3
2018,16,1.4545454545454546,4,12,0.25,-0.37729581343460095,0.45193877703906454,1.2444931431884685,-0.9178921323089576,0.04667492876909185,-0.0299867877994221,-0.03591881545340847,6
2019,4,0.3333333333333333,1,3,0.25,-0.6696601541887541,0.10711979441500714,0.3213593832450259,-1.000000000000014,0.00997500000000029,-0.01334230972859951,-0.014801465927179458,2
2020,26,2.0,10,16,0.38461538461538464,-0.025929759122257125,0.9481404817554858,1.2325826262821298,-0.8124999999999989,0.026078452105464556,-0.0038286813754270232,-0.003895206706293619,3
2021,22,2.2,9,13,0.4090909090909091,0.2781838122255771,1.5671081333547208,1.8790793265092849,-0.8301284668939127,0.02013072793592352,0.030386746858845903,0.03982051162558853,5
2022,27,2.7,14,13,0.5185185185185185,0.5982639426498624,2.346093870962191,2.010937603681877,-0.9230769230769227,0.017616310863011964,0.08302649660788552,0.11574160178210735,3
2023,16,1.7777777777777777,6,10,0.375,0.053729098638599246,1.1443811518277218,1.1356342478843293,-0.5954139909088387,0.010216618836071611,0.004115454217204384,0.006431211659982505,2
2024,23,1.9166666666666667,9,14,0.391304347826087,-0.002427851290302077,0.9948429668118929,1.1969114352721624,-0.773431678366172,0.02372142864078175,-0.0007281867355352079,-0.000770911651844175,3
2025,13,1.3,6,7,0.46153846153846156,0.08991762019839365,1.203364155184562,1.1528148709266606,-0.8211371661401208,0.009975000000000067,0.005621950766930839,0.007501231388499674,2
2026,14,2.0,6,8,0.42857142857142855,-0.1190380933200625,0.7766518500057421,0.9658435165068776,-0.9326993006902675,0.030268567789655698,-0.008521699253022486,-0.01582190866708466,6
