event,horizon,dispersion_regime,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75,pair_breadth_same_sign,year_breadth_same_sign
ote_down,1,not_applicable,128,0.26157503878614,0.11285733623818055,0.3729982311046695,0.7012768881274875,0.4296875,-0.6282530653799046,0.11285733623818055,0.8810041559478234,10,3
fvg_up_h1_up,16,not_applicable,87220,-0.01077604368121875,-0.0682592399971608,0.013054514870461885,-0.8254648899746883,0.4852327447833066,-1.561272875129585,-0.0682592399971608,1.5288417267030607,8,2
m15_shock_down_0_5_1_0,16,not_applicable,236668,0.05807195399732867,0.09261759627724606,0.006995268855409227,8.301604298228424,0.5161661061064444,-1.4807047305994145,0.09261759627724606,1.6246929852824126,14,5
asia_range_break_up,16,not_applicable,611589,0.046070288218097485,0.0,0.005706570851862399,8.073200073045962,0.48381020587355233,-1.3973727224703787,0.0,1.4603628481413526,11,4
prior_sweep_high,4,not_applicable,56130,0.06053209714619403,0.03365290729506355,0.007522543240393395,8.046759614641774,0.48450026723677175,-0.7436464482858284,0.03365290729506355,0.8193014881859095,14,5
ob_candidate_up,1,not_applicable,214800,-0.03698806127218948,-0.06983213214009859,0.001714477545406014,-21.57395491781151,0.4448929236499069,-0.4547151958927219,-0.06983213214009859,0.33888850810713317,15,5
london_body_sweep_low,16,not_applicable,74222,-0.030052322563619952,0.0,0.014465709292840856,-2.0774869697190015,0.49939371075961303,-1.5342543647070341,0.0,1.5098459634471968,11,4
m15_shock_down_1_5_2_0,4,not_applicable,20069,0.058530467100821895,0.1304837565314667,0.014138740321205311,4.139722901129868,0.5345059544571229,-0.891696275936629,0.1304837565314667,1.0613171895603724,12,5
london_body_sweep_high,8,not_applicable,76192,0.03219709615492068,0.0098344028896987,0.008950440626685893,3.597263810557492,0.49506509869802606,-1.0504726273851404,0.0098344028896987,1.0880498473075058,11,5
london_body_sweep_high,1,not_applicable,77564,0.037229183610816154,0.0290987183990399,0.003302443265817523,11.273224280993071,0.47427930483213865,-0.37201640808247616,0.0290987183990399,0.4294434278375448,15,5
prior_sweep_low,1,not_applicable,53013,-0.016013825095182923,-0.0145268951078125,0.004073764360646762,-3.9309649939203952,0.48354177277271615,-0.4208886887679484,-0.0145268951078125,0.3889860689083361,11,5
asia_sweep_high,8,not_applicable,72934,0.04553237574065988,0.02290181290300185,0.00944649987469535,4.820026077873452,0.4912249430992404,-1.1027316133219298,0.02290181290300185,1.1623851105547591,12,4
london_open_extreme_down,2,not_applicable,506175,-0.0017999107101623602,0.0,0.0016232465575359207,-1.1088338378456903,0.47216081394774534,-0.48411131656018036,0.0,0.486320632371607,9,2
sweep_then_mss_up,8,not_applicable,39559,-0.04075766230217335,-0.0872030750813998,0.012161550382943176,-3.3513541463707464,0.4755175813342097,-1.14926088447704,-0.0872030750813998,1.0412671763077377,11,4
asia_range_break_down,1,not_applicable,629112,0.0049367862485342985,0.0,0.001127811642359687,4.377314493939083,0.4685795216114142,-0.33818469116281,0.0,0.36714137730112595,13,4
ny_open_range_break_up,4,not_applicable,616921,-0.005655895129629972,-0.0088721606652881,0.0021480624837595355,-2.6330216985732338,0.4701120564869732,-0.753746297567842,-0.0088721606652881,0.7017578033319789,10,3
mss_up,16,not_applicable,232917,-0.056119628588770946,-0.1011603966938142,0.012536690576768582,-4.476430860690203,0.480145287806386,-1.618855736937213,-0.1011603966938142,1.517042031074665,14,4
london_open_sweep_low,2,not_applicable,82015,-0.02330875057401434,-0.0238254858586834,0.004365439956793195,-5.339381781610094,0.48367981466804855,-0.5890052299621942,-0.0238254858586834,0.5421115738119112,14,5
london_body_extreme_down,8,not_applicable,596858,-0.005653206532053776,0.0,0.0027068485804004985,-2.0884827370791985,0.46533011201994445,-0.9316699430054914,0.0,0.9590146657991999,8,3
fvg_up_h1_up,1,not_applicable,91581,-0.006857397038868202,-0.040570063352209,0.0027071853576822484,-2.5330356561691625,0.4633930618796475,-0.42324193055564,-0.040570063352209,0.3598518017538,8,4
mss_up,8,not_applicable,239096,-0.05644390842351614,-0.11087833667527949,0.005124847922915087,-11.013772364080227,0.4695896209054104,-1.160271523569963,-0.11087833667527949,1.0120154753468638,14,4
asia_extreme_up,1,not_applicable,589821,0.00030450573567470366,0.0,0.0011658833107391522,0.26118028525655085,0.47932338794312174,-0.3561022646534936,0.0,0.3564310477106232,8,3
ny_open_extreme_down,4,not_applicable,521838,0.0006957185267838712,0.0,0.0021771861377134893,0.319549401281107,0.457479141036107,-0.635759532561785,0.0,0.662885510338971,6,3
m15_shock_up_0_5_1_0,1,not_applicable,250509,-0.036673361720709896,-0.0534147983839696,0.0015070091866934753,-24.33519453267224,0.45519721846320893,-0.4333239271756253,-0.0534147983839696,0.3364002200908362,15,5
m15_shock_down_gt_2_0,2,not_applicable,11512,0.1981126243667443,0.11631739600300516,0.04341199339721174,4.563545897421717,0.534051424600417,-0.8299608531513816,0.11631739600300516,0.9756890103197489,13,5
ote_up,4,not_applicable,98,2.5096638564317524,0.6629133835267839,0.851400183201376,2.9476900592093935,0.6122448979591837,-1.4165586665830072,0.6629133835267839,6.839884942194402,13,4
fvg_up_h1_up,2,not_applicable,91057,-0.0030907768003869043,-0.0470855028677172,0.0037636869340740143,-0.8212098547318024,0.4714080191528383,-0.5744035546925031,-0.0470855028677172,0.5052726627796185,7,4
asia_sweep_low,2,not_applicable,71866,-0.026674890641684344,-0.0242981739131265,0.004932027439333037,-5.408504102988449,0.48415105891520327,-0.6017767874581562,-0.0242981739131265,0.5584724698818003,14,5
fvg_down,1,not_applicable,187608,0.01983001357551437,0.04498286585720885,0.0021371889988965136,9.278549340162765,0.4582747004392137,-0.3523758730583406,0.04498286585720885,0.42681872007785815,15,5
prior_sweep_high,8,not_applicable,55688,0.05222754539740707,0.035025442816774055,0.01078408146119383,4.843022151246373,0.48822008332136185,-1.060920306974335,0.035025442816774055,1.1528423954565379,10,5
london_body_extreme_up,16,not_applicable,557752,0.030812709920860618,0.0,0.004704084780378442,6.5502029320104525,0.47113412412685207,-1.368631517118585,0.0,1.446182334165604,9,4
ny_open_sweep_low,8,not_applicable,83466,-0.009990893480354025,0.01210873494377765,0.008649108032401938,-1.1551357021932653,0.5016533678384013,-1.0342837915384726,0.01210873494377765,1.044930252726291,8,3
asia_extreme_up,4,not_applicable,584529,0.0037219219789324806,0.0,0.002209418330592316,1.6845709693802904,0.4807631443435655,-0.6913136155942663,0.0,0.696339236508336,10,3
ote_up,16,not_applicable,100,-0.16454584113475546,0.6133175528635545,1.830519729715921,-0.08989023088010714,0.57,-2.5052752357542127,0.6133175528635545,4.431802420046953,7,3
atr_compression,4,not_applicable,554851,2426.351349062646,0.0,401.5107531926305,6.043054463098201,0.3269706641963338,-0.3198970039937224,0.0,0.3361967926973566,14,4
london_open_range_break_up,2,not_applicable,686363,0.0017963464285006654,0.0,0.0013546578404057521,1.3260517710971333,0.4717401724743321,-0.5086997297914014,0.0,0.47924764378758755,7,2
m15_shock_up_1_0_1_5,16,not_applicable,69459,-0.06559438463773504,-0.0796912142751951,0.0147306654660337,-4.452913874731868,0.48568220101066817,-1.754141426840015,-0.0796912142751951,1.6820837367064119,13,4
m15_shock_up_0_5_1_0,2,not_applicable,249869,-0.04367987214471296,-0.0624175264746526,0.002378792376898005,-18.362204523991466,0.46312667837947086,-0.587850858368247,-0.0624175264746526,0.4803585081268453,15,5
prior_sweep_high,1,not_applicable,56456,0.040091047197969694,0.03064159451726185,0.0039237407027527165,10.217557742753913,0.4731649426101743,-0.38019093280143973,0.03064159451726185,0.4322722353242553,15,5
london_body_sweep_high,16,not_applicable,74563,0.0636800780816354,0.0298689257456428,0.014053066482602131,4.5314008981934375,0.49236216353955714,-1.4749715322788428,0.0298689257456428,1.5646536951960504,13,4
m15_shock_up_0_5_1_0,16,not_applicable,239972,-0.034492415132085466,-0.048315121604297906,0.006775110763230985,-5.0910481521982325,0.4894737719400597,-1.571745515473981,-0.048315121604297906,1.518101460947196,14,4
london_open_sweep_low,4,not_applicable,81634,-0.0288933725463185,-0.0321515166938818,0.006321667640698348,-4.570530149403217,0.4856187372908347,-0.8171947670968784,-0.0321515166938818,0.7478486807143445,12,4
asia_extreme_down,8,not_applicable,562442,0.018195020342683957,0.0,0.0029622652223887064,6.142265792126435,0.4751672172419556,-0.9721348189149777,0.0,1.0159086673957662,12,5
asia_sweep_high,1,not_applicable,74091,0.033488040982120805,0.0244076486981937,0.0034429141173099825,9.726655920271888,0.47796628470394514,-0.3892622483764481,0.0244076486981937,0.43840280543183785,15,5
ny_open_sweep_high,16,not_applicable,83640,0.04257380748497096,0.01590448107372245,0.013280694826454291,3.2056912715264465,0.49444045911047346,-1.4352660053638373,0.01590448107372245,1.5185212530935388,10,3
asia_sweep_high,16,not_applicable,71543,0.040820580714726655,0.0263446227619379,0.015397988921786407,2.6510332564904084,0.4931719385544358,-1.5625772488939378,0.0263446227619379,1.676630314128836,10,4
m15_shock_up_gt_2_0,1,not_applicable,11700,0.02877455937778461,-0.09434608453995805,0.046092364382248945,0.6242803935843709,0.45427350427350427,-0.7128612329418516,-0.09434608453995805,0.6267780911735501,7,4
ob_candidate_up,2,not_applicable,214266,-0.039906232128012226,-0.08367025386922586,0.002386868951126971,-16.719071279204634,0.45349238796635954,-0.6095161881705579,-0.08367025386922586,0.48470862810309656,15,5
london_body_sweep_high,2,not_applicable,77344,0.03895707929742115,0.03284452452325805,0.004515819510480029,8.626801670662882,0.479054613156806,-0.5228576327732681,0.03284452452325805,0.5865395761873838,15,5
fvg_up,16,not_applicable,182091,-0.02656356835589913,-0.0529770575677381,0.008516531466382246,-3.119059497490839,0.4879208747274714,-1.5363400388438793,-0.0529770575677381,1.4955004644198444,13,4
fvg_down_h1_down,16,not_applicable,84065,0.05148459561268582,0.1273774646930502,0.012262614048434924,4.198500858734667,0.47249152441563075,-1.4587505846720925,0.1273774646930502,1.610700267496528,10,4
ny_open_sweep_low,16,not_applicable,81296,0.03612131452745591,0.0551218915249945,0.013589828573673354,2.6579669001440727,0.5101111985829561,-1.432062910235822,0.0551218915249945,1.5086916027009125,10,3
ob_candidate_down,8,not_applicable,209707,0.07110115644637231,0.1220471310518965,0.005362551637223441,13.258829239579358,0.46510130801546923,-0.9913282841021495,0.1220471310518965,1.183903167235329,15,5
ny_open_extreme_up,16,not_applicable,525279,0.0320159816116274,0.0,0.00430785495442842,7.4320008334346035,0.4639420193839845,-1.3591853954817354,0.0,1.4028450889372248,9,4
m15_shock_down_1_0_1_5,2,not_applicable,71655,0.049039496371950986,0.0943674369071497,0.005583557603692999,8.78284059244163,0.5390272835112693,-0.5596578604614346,0.0943674369071497,0.6960651848970414,14,5
london_body_extreme_up,1,not_applicable,582853,0.0007596429412139673,0.0,0.001049906642202458,0.7235337987960667,0.46646238416890706,-0.340009680583989,0.0,0.3390262379102446,8,3
ob_candidate_down,4,not_applicable,212188,0.06323147534161067,0.1142439117829805,0.003624509642524751,17.445525485639227,0.4548419326257847,-0.6836391313591877,0.1142439117829805,0.8623952624828632,15,5
prior_sweep_low,4,not_applicable,52625,-0.012441693609674514,-0.0142469394677411,0.008195014509958047,-1.5182027554138167,0.4911543942992874,-0.8086602816624944,-0.0142469394677411,0.7640258608090884,10,4
london_open_sweep_low,8,not_applicable,80887,-0.052790107459389626,-0.0343890022899695,0.009131725742932672,-5.7809562995522,0.4882737646346137,-1.1578863447609393,-0.0343890022899695,1.0613535646365742,12,4
london_open_sweep_high,16,not_applicable,81112,0.07221842926896273,0.05478960207718465,0.014731823883606481,4.90220558157277,0.48756041029687347,-1.5340260883679897,0.05478960207718465,1.6898715454918882,11,5
mss_up,4,not_applicable,242390,-0.04644706071105133,-0.1015775559686149,0.0036438080643455993,-12.746846126592805,0.4601592474937085,-0.83260533430167,-0.1015775559686149,0.6876362504117851,14,4
ote_down,8,not_applicable,128,1.726141135010325,0.08010988736659225,1.2485985455196227,1.3824628750404047,0.453125,-1.5537510675877395,0.08010988736659225,2.3394503164974747,6,1
atr_compression,16,not_applicable,539559,10808.52970979646,0.0,637.2611173100545,16.96091196560115,0.34054292487012544,-0.8623586901210345,0.0,0.9695854884346184,13,2
asia_extreme_up,16,not_applicable,564731,0.026473319781033584,0.0,0.005937227011323922,4.458869389791176,0.48336641693124693,-1.4566722615775154,0.0,1.4897513486174843,10,2
ny_open_range_break_down,16,not_applicable,553577,0.05747293698485614,0.0149164754779854,0.0045571142186926795,12.611695521940126,0.46101265045332446,-1.418924146742535,0.0149164754779854,1.5692313626602,11,5
london_body_sweep_low,4,not_applicable,76762,-0.01498376780503288,-0.0082562498814941,0.006526278244534942,-2.2959131136617072,0.49399442432453555,-0.7870926005803892,-0.0082562498814941,0.7446145070335487,9,3
prior_sweep_low,2,not_applicable,52886,-0.0236128362307681,-0.017567546563946948,0.005693182605784773,-4.1475634747382575,0.4868963430775631,-0.5799922897453964,-0.017567546563946948,0.5445188302934623,12,5
m15_shock_up_0_5_1_0,4,not_applicable,248512,-0.0433997709996958,-0.0637635410731281,0.0031285573531925535,-13.872135332730362,0.4725848248776719,-0.7983616649983698,-0.0637635410731281,0.6973312358312572,15,5
london_body_range_break_up,4,not_applicable,618059,0.001135883071206524,0.0,0.002065770159929474,0.5498593663707987,0.46900053231164013,-0.7232539620649419,0.0,0.6780440968741854,8,3
ny_open_range_break_up,8,not_applicable,610750,-0.01063503695107839,-0.0097889532821565,0.003088591154651812,-3.443329472423266,0.4713499795333606,-1.0740905598516988,-0.0097889532821565,1.0134197797736246,10,3
fvg_up_h1_up,4,not_applicable,90493,-0.011515877267243079,-0.0665103347969406,0.005955252957022017,-1.933734360295202,0.4717602466489121,-0.7943704131052574,-0.0665103347969406,0.719211302114673,10,4
mss_down,1,not_applicable,241681,0.04703019125072024,0.0745943315238804,0.0022249187662515785,21.13793634360599,0.44132554896744053,-0.3391427838885855,0.0745943315238804,0.4698253800843335,15,5
london_body_sweep_low,8,not_applicable,75890,-0.040014228012995326,-0.011096146816317601,0.009315463569237731,-4.295462884438034,0.49509816840163395,-1.1060662850093088,-0.011096146816317601,1.0479035614353776,13,4
london_body_extreme_up,2,not_applicable,581107,0.0014414606099022028,0.0,0.0014503629083863964,0.9938620200277337,0.46812893322572263,-0.472691098232363,0.0,0.47113002682357763,7,3
london_open_sweep_low,1,not_applicable,82234,-0.024126229545931115,-0.02672003249532415,0.0031239616613143928,-7.722959549951748,0.4751927426611864,-0.4304099514098516,-0.02672003249532415,0.37788978742122675,15,5
fvg_down,8,not_applicable,183548,0.02870892037835504,0.0658090848158242,0.0055827484978884815,5.142434839974143,0.4775481073070804,-1.0065855168575975,0.0658090848158242,1.0964037109247817,11,4
m15_shock_up_1_5_2_0,4,not_applicable,19716,-0.026745262611419258,-0.09960349804451285,0.014247169101410053,-1.8772334644903077,0.46906066139176306,-1.0382504794356984,-0.09960349804451285,0.9091961741044224,10,4
ny_open_extreme_down,2,not_applicable,525414,-0.00015702967547792925,0.0,0.001535212990152622,-0.10228527017760465,0.45698439706593275,-0.4587866057067403,0.0,0.4719736115981559,9,2
london_open_sweep_high,1,not_applicable,83920,0.037547976754483146,0.02644434951515895,0.003141966513218547,11.950470062782431,0.47547664442326026,-0.3784207178019615,0.02644434951515895,0.43402943020201845,15,5
m15_shock_down_gt_2_0,4,not_applicable,11451,0.2772090846970198,0.1190435916805877,0.04001423898837163,6.927761009714027,0.5257182778796612,-1.1146466741259442,0.1190435916805877,1.2855450217481033,13,3
asia_range_break_up,2,not_applicable,641082,0.0034302110463555495,0.0,0.0014964987606645816,2.2921576258654723,0.4754493184959178,-0.5011559987760822,0.0,0.47697436891606354,8,3
prior_sweep_low,16,not_applicable,50329,0.008130256659591717,-0.0162532915121432,0.018339412847351886,0.44332153527835994,0.4956983051520992,-1.5897011260425804,-0.0162532915121432,1.5764321460704294,11,2
breaker_down,16,not_applicable,106832,0.0634659086811428,0.12339267527412401,0.011158480516401734,5.687683783455545,0.4763741201138236,-1.5744572163269632,0.12339267527412401,1.7200974399593574,13,5
mss_down,8,not_applicable,237244,0.0829303634593417,0.1224399025471315,0.005503235769096564,15.069382257805016,0.46508236246227513,-0.9922352559541968,0.1224399025471315,1.1860952619872183,15,5
ob_candidate_up,4,not_applicable,213297,-0.04838856976873014,-0.0982532738146045,0.0036508338717604403,-13.254114393706187,0.46137545300684024,-0.8266639007871591,-0.0982532738146045,0.6893971129391127,14,5
m15_shock_down_0_5_1_0,4,not_applicable,245037,0.05015721078693915,0.0806296884398303,0.0033254708783826137,15.08273944390509,0.5274223892718243,-0.6946427098688878,0.0806296884398303,0.8201404984398425,15,5
asia_sweep_low,16,not_applicable,69576,-0.04380410662574477,-0.01896552590978345,0.015625112697470682,-2.8034426038306637,0.49541508566172243,-1.6769948439134517,-0.01896552590978345,1.5644028340684508,11,4
asia_range_break_down,4,not_applicable,622012,0.00860106037502601,0.0,0.0019621878851817003,4.383403057362951,0.46847006167083594,-0.648174036868814,0.0,0.7037920409739973,9,4
ny_open_extreme_up,8,not_applicable,546378,0.012618416037494496,0.0,0.0028371930109708254,4.447500042718895,0.46281329043263086,-0.9317438076500735,0.0,0.93671673333472,9,4
breaker_down,8,not_applicable,109159,0.057366933733630845,0.101094606518847,0.0077098520956641065,7.440730771721686,0.472182779248619,-1.0947160867019474,0.101094606518847,1.2330383786048853,12,5
london_open_range_break_up,4,not_applicable,681898,0.004929735597898975,0.0,0.0019525699634776088,2.5247421040518874,0.4726410694854656,-0.7073609783904466,0.0,0.6732749185548257,9,3
london_open_sweep_high,4,not_applicable,83371,0.05189102416265433,0.0341532136626377,0.006664549859095804,7.786125883930969,0.48442503988197333,-0.7457499435722919,0.0341532136626377,0.8211599375133545,14,5
breaker_up,1,not_applicable,111939,-0.027556668028140923,-0.0715530989721123,0.002666590309893101,-10.334046413468599,0.4485746701328402,-0.48557183965786177,-0.0715530989721123,0.37768020911563766,14,5
m15_shock_down_gt_2_0,8,not_applicable,11391,0.32859201363238444,0.1425930166843464,0.053114282717338375,6.18650948147174,0.5219032569572469,-1.4981476432130585,0.1425930166843464,1.7045823497739474,13,2
fvg_up,1,not_applicable,191737,-0.011457009538130586,-0.0409213141070614,0.0018222852951838276,-6.287165664131001,0.4626650046678523,-0.4168716935314869,-0.0409213141070614,0.3514663011298936,12,4
ob_candidate_down,2,not_applicable,213047,0.05304266937468486,0.0947758189479574,0.0024657256827834892,21.511991275041783,0.44666200415870677,-0.4775537296084912,0.0947758189479574,0.629518063046328,15,5
asia_range_break_up,8,not_applicable,628420,0.018803022804583885,0.0,0.0028633508061703685,6.566789777928842,0.47792081728780117,-0.9738005154230114,0.0,0.967572164017023,9,3
fvg_up,2,not_applicable,190718,-0.008552406887203469,-0.04738570810949885,0.00252309745486808,-3.3896458778088028,0.4702649985842972,-0.5648206535312505,-0.04738570810949885,0.49702584448174053,11,4
ny_open_extreme_down,1,not_applicable,527214,-0.0005118376158187711,0.0,0.0011112621852733568,-0.46059122914622114,0.45770597897627907,-0.3303211961355368,0.0,0.3377885886282993,10,2
prior_sweep_high,16,not_applicable,53702,0.037439514618463524,0.031334590527197004,0.017564046686695374,2.1315995844410764,0.4919928494283267,-1.5451477037552244,0.031334590527197004,1.6459908655014868,9,3
london_body_sweep_low,2,not_applicable,77146,-0.02109447367456405,-0.01701487766194105,0.004573059478902886,-4.612770459662769,0.48645425556736577,-0.5744466784437072,-0.01701487766194105,0.5313397492825074,12,4
ny_open_sweep_high,4,not_applicable,86654,0.03637569075175506,0.0150590428559579,0.006348084312723537,5.730183935781517,0.4907332610150714,-0.7196814295718292,0.0150590428559579,0.7619392816430367,14,4
ote_down,2,not_applicable,127,0.018012769106929942,0.3538600488647129,0.4345784442533012,0.04144883241477781,0.4409448818897638,-1.183835083977336,0.3538600488647129,1.124759379478252,5,3
fvg_down_h1_down,2,not_applicable,87787,0.027689193424396293,0.0634138126595324,0.004805170427286625,5.762374892503403,0.46039846446512583,-0.5018651034714494,0.0634138126595324,0.5960032987950625,12,5
m15_shock_down_1_5_2_0,1,not_applicable,20181,0.05392353381349404,0.1052214956762046,0.007629766661615067,7.067520699522876,0.5509637778108122,-0.4493470662622448,0.1052214956762046,0.6040810292691373,15,5
sweep_then_mss_up,2,not_applicable,40112,-0.040251876497346725,-0.08291257615133475,0.005945578967489815,-6.770051616073449,0.45240825688073394,-0.6254821936512279,-0.08291257615133475,0.4996105917452798,14,5
m15_shock_down_1_0_1_5,1,not_applicable,71831,0.046626140469606524,0.0825789243054978,0.003436525836221388,13.567813161234378,0.5469087162924086,-0.3891701339427181,0.0825789243054978,0.5255971403378196,15,5
ny_open_sweep_high,2,not_applicable,87154,0.0325227939727673,0.0211944090188436,0.00413799901275074,7.859546092822223,0.4839020584253161,-0.5126637260668014,0.0211944090188436,0.5613775519510039,14,5
london_open_extreme_down,8,not_applicable,497134,0.0005229448571184059,0.0,0.0034691495929327822,0.15074151261269592,0.47248025683216194,-0.9670193654304573,0.0,0.9763124509323369,7,3
london_body_range_break_up,16,not_applicable,597354,0.007473494915355931,0.0,0.0059191242894143115,1.2626014508128232,0.4735098450834848,-1.5089328823626196,0.0,1.483743887774387,10,3
prior_sweep_high,2,not_applicable,56350,0.04651896542743782,0.034751003806363506,0.005397331990647153,8.618881608181393,0.47811889973380656,-0.5264619112204896,0.034751003806363506,0.5877645389335802,15,5
ny_open_range_break_down,4,not_applicable,572414,0.023238524549398558,0.01118580282013745,0.0021048279054781244,11.040581744909822,0.4593912797380917,-0.6767286222820607,0.01118580282013745,0.7604611274573903,13,5
sweep_then_mss_down,8,not_applicable,40365,0.03087366316366757,0.089110352502944,0.014760630811541631,2.0916222048943083,0.47481729220859653,-1.0630644178597854,0.089110352502944,1.178834868337577,8,4
m15_shock_down_1_5_2_0,8,not_applicable,19937,0.05420529005753987,0.1316838712654182,0.019736814151868506,2.7464052526637484,0.5250539198475197,-1.2693286706243694,0.1316838712654182,1.4202190523217444,10,3
ote_down,16,not_applicable,131,1.4207036320235222,0.8518715190174431,1.6055409160593404,0.8848753823792389,0.37404580152671757,-1.1412518820768263,0.8518715190174431,3.678739134051816,11,3
london_open_range_break_down,4,not_applicable,673957,0.009687201476970485,0.0,0.0018904724893863128,5.124222400144609,0.4646720784857194,-0.6519846658182805,0.0,0.7163136522211921,9,4
breaker_up,4,not_applicable,111145,-0.032939089445191985,-0.0907526128312885,0.005730872909929467,-5.747656589648117,0.4667866300778263,-0.8696136872891957,-0.0907526128312885,0.7630951313246663,12,4
atr_expansion,4,not_applicable,492983,0.006076616403880564,0.0138729443057674,0.0019097643791942884,3.1818670774685995,0.5036137148745494,-0.6831439578642491,0.0138729443057674,0.7092945806533357,10,3
