pair,period,ambiguous_h1_stop_first_events,unclosed_at_data_end,trades,trades_per_month,wins,losses,win_rate,expectancy_r,profit_factor,avg_win_r,avg_loss_r,max_dd_pct,total_return_pct,cagr,longest_loss_streak
USDJPY,overlap_2013_to_2022_03_03,0,0,148,1.4653465346534653,64,84,0.43243243243243246,0.1705490299006693,1.3634172099585944,1.4796339126640277,-0.8268489760142704,0.047588338615726755,0.1307596895552663,0.014904128866988886,5
USDJPY,unseen_2022_03_04_to_2026_09_01,0,0,100,1.8867924528301887,45,55,0.45,0.20206428318224956,1.467648622441854,1.4092221886529903,-0.7856103667483564,0.052213672197801264,0.10396214293337724,0.02289300711124076,6
USDJPY,full_independent,0,0,248,1.6209150326797386,109,139,0.43951612903225806,0.1832567933206613,1.4033917797512678,1.4505648522924988,-0.8105315406932253,0.052213672197801486,0.24831589002411203,0.017620178451621227,6
